sku_id,model_name,mae,rmse,wape,smape,bias,zero_demand_ratio,test_period_start,test_period_end,observations_used,average_confidence_score,average_interval_width,dominant_risk_level,mase,metric_warning,selection_score,selection_metric
SKU-TEA-002,random_forest,4.283533333333334,17.93034623573492,0.08448783694937541,0.05393465425569695,-3.0931333333333337,0.0,2026-06-01,2026-06-30,30,0.8977524336714378,3.503400000000005,LOW_RISK,0.4028401253918496,,0.08448783694937541,wape
SKU-TEA-002,seasonal_naive_lag_7,8.166666666666666,25.692411330974757,0.16107823800131493,0.10060749735075498,-0.36666666666666664,0.0,2026-06-01,2026-06-30,30,0.8664119582035599,5.0,LOW_RISK,0.768025078369906,,0.16107823800131493,wape
SKU-UMR-007,gradient_boosting,0.03337387545160932,0.1825942486960934,0.005787377245943812,0.009532178508023936,0.033368607074970434,0.0,2026-06-01,2026-06-30,30,0.9781453479708776,0.00011229120846323326,LOW_RISK,0.02634779640916525,,0.005787377245943812,wape
SKU-UMR-007,knn_regressor,0.8285714285714287,1.0367400503370114,0.14368290668868705,0.1489694561071962,0.29523809523809513,0.0,2026-06-01,2026-06-30,30,0.8713974017208668,2.7428571428571433,MEDIUM_RISK,0.6541353383458648,,0.14368290668868705,wape
SKU-UMR-007,linear_regression,0.43284413450583015,0.5384413778285148,0.07505967650390119,0.07743870442749244,-0.08338392398235306,0.0,2026-06-01,2026-06-30,30,0.9239050803680041,1.2913532049436254,LOW_RISK,0.34171905355723436,,0.07505967650390119,wape
SKU-UMR-007,moving_average_14,1.0333333333333334,1.269340178910255,0.17919075144508673,0.18205146094195016,0.19999999999999993,0.0,2026-06-01,2026-06-30,30,0.8455715982540376,3.335714285714287,MEDIUM_RISK,0.8157894736842106,,0.17919075144508673,wape
SKU-UMR-007,moving_average_30,1.0288888888888887,1.2530850817970112,0.17842003853564545,0.18098750088517038,0.37555555555555553,0.0,2026-06-01,2026-06-30,30,0.8491409838062334,3.2633333333333345,MEDIUM_RISK,0.8122807017543859,,0.17842003853564545,wape
SKU-UMR-007,moving_average_7,1.047619047619048,1.304622863637814,0.18166804293971928,0.18425721989179966,0.12380952380952384,0.0,2026-06-01,2026-06-30,30,0.8415844908346788,3.4285714285714284,MEDIUM_RISK,0.8270676691729326,,0.18166804293971928,wape
SKU-UMR-007,naive,1.2666666666666666,1.5275252316519468,0.21965317919075145,0.2267192067192067,0.06666666666666667,0.0,2026-06-01,2026-06-30,30,0.8122472495063153,4.0,MEDIUM_RISK,1.0,,0.21965317919075145,wape
SKU-UMR-007,random_forest,0.10866666666666666,0.2463872291062722,0.018843930635838148,0.025788885915949782,0.005333333333333338,0.0,2026-06-01,2026-06-30,30,0.9657788060833624,0.3420000000000004,LOW_RISK,0.08578947368421053,,0.018843930635838148,wape
SKU-UMR-007,seasonal_naive_lag_7,1.1333333333333333,1.3662601021279464,0.19653179190751446,0.2002090502090502,0.2,0.0,2026-06-01,2026-06-30,30,0.8426153302935432,3.1,MEDIUM_RISK,0.8947368421052632,,0.19653179190751446,wape
