planning_run_id,schedule_candidate_window_id,candidate_id,machine_id,machine_name,workstation_id,workstation_name,planned_downtime_hours,production_impact_level,bottleneck_impact_level,machine_availability_impact_level,estimated_capacity_at_risk_hours,window_impact_level,note_no_capacity_reduction_applied_flag,source_phase,advisory_only_flag
PHASE4-MPS-20260721170405,SCHED-WIN-084,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.0,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-085,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,WS-FINAL-ASM,Final Assembly Station,3.0,CRITICAL,CRITICAL,CRITICAL,10.05,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-086,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-087,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-088,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-089,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-090,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-091,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-092,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-093,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-094,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-095,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,2.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-096,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,0.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-097,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,0.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-098,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,0.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-099,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,0.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-100,MAINT-CAND-011,M-QC-TOOLS-001,QC Inspection Tool Set,WS-QC,Final Quality Control Station,0.0,HIGH,CRITICAL,CRITICAL,3.01,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-101,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-102,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-103,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-104,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-105,MAINT-CAND-012,M-PACK-BENCH-001,Packaging Bench and Tool Set,WS-PACK,Packaging Station,1.5,HIGH,CRITICAL,HIGH,1.08,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-106,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-107,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-108,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-109,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-110,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-111,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-112,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-113,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-114,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-115,MAINT-CAND-013,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,4.0,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-116,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-117,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-118,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-119,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-120,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-121,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-122,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-123,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-124,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-125,MAINT-CAND-014,M-FRAME-JIG-001,Frame Jig and Alignment Fixture,WS-FRAME-PREP,Frame Preparation Station,2.5,CRITICAL,CRITICAL,CRITICAL,6.06,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-126,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-127,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-128,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-129,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-130,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-131,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-132,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-133,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-134,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-135,MAINT-CAND-015,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,3.5,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-136,MAINT-CAND-016,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,2.0,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-137,MAINT-CAND-016,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,2.0,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-138,MAINT-CAND-016,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,2.0,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-139,MAINT-CAND-016,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,2.0,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-140,MAINT-CAND-016,M-WHEEL-TRUE-001,Wheel Truing Stand,WS-WHEEL-SUB,Wheel Subassembly Station,2.0,CRITICAL,CRITICAL,CRITICAL,4.12,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-141,MAINT-CAND-017,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,1.8,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-142,MAINT-CAND-017,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,1.8,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-143,MAINT-CAND-017,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,1.8,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-144,MAINT-CAND-017,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,1.8,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-145,MAINT-CAND-017,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,1.8,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-146,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-147,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-148,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-149,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-150,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-151,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-152,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-153,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-154,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-155,MAINT-CAND-018,M-BRAKE-BENCH-001,Brake Assembly Bench and Tooling,WS-BRAKE-SUB,Brake Subassembly Station,3.0,HIGH,CRITICAL,CRITICAL,2.41,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-156,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-157,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-158,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-159,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-160,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-161,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-162,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-163,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-164,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-165,MAINT-CAND-019,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,4.5,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-166,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260721170405,SCHED-WIN-167,MAINT-CAND-020,M-FORK-BENCH-001,Fork and Suspension Prep Bench,WS-FORK-SUSP,Fork and Suspension Prep Station,2.0,HIGH,CRITICAL,CRITICAL,2.47,CRITICAL,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
