planning_run_id,schedule_candidate_window_id,candidate_id,machine_id,machine_name,candidate_type,maintenance_plan_id,required_skill_id,required_crew_type,required_worker_count,maintenance_level,estimated_duration_hours,planned_downtime_hours,candidate_window_period,candidate_window_day,candidate_window_shift,crew_capacity_available_flag,spare_part_ready_flag,production_bottleneck_sensitive_flag,schedule_feasibility_status,schedule_feasibility_reason,scheduling_priority_score,recommended_scheduling_priority,schedule_assignment_status,note_no_schedule_created_flag,source_phase,advisory_only_flag
PHASE4-MPS-20260726202343,SCHED-WIN-046,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,08:00-16:30,True,True,False,FEASIBLE_CANDIDATE,CREW_SPARE_AND_DOWNTIME_WINDOW_ACCEPTABLE_FOR_ADVISORY_REVIEW,207.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-047,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,08:00-16:30,True,True,False,FEASIBLE_CANDIDATE,CREW_SPARE_AND_DOWNTIME_WINDOW_ACCEPTABLE_FOR_ADVISORY_REVIEW,207.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-048,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,08:00-16:30,True,True,False,FEASIBLE_CANDIDATE,CREW_SPARE_AND_DOWNTIME_WINDOW_ACCEPTABLE_FOR_ADVISORY_REVIEW,207.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-049,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,08:00-16:30,True,True,False,FEASIBLE_CANDIDATE,CREW_SPARE_AND_DOWNTIME_WINDOW_ACCEPTABLE_FOR_ADVISORY_REVIEW,207.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-050,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,08:00-16:30,True,True,False,FEASIBLE_CANDIDATE,CREW_SPARE_AND_DOWNTIME_WINDOW_ACCEPTABLE_FOR_ADVISORY_REVIEW,207.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-051,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,08:00-16:30,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-052,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,08:00-16:30,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-053,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,08:00-16:30,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-054,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,08:00-16:30,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-055,MAINT-CAND-006,M-FORK-BENCH-001,Fork and Suspension Prep Bench,OVERDUE_MAINTENANCE,MP-FORK-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,08:00-16:30,False,True,False,BLOCKED_BY_CREW,BLOCKERS=CREW,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-056,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-057,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-058,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-059,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-060,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-061,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-062,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-063,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-064,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-065,MAINT-CAND-007,M-FORK-BENCH-001,Fork and Suspension Prep Bench,DUE_MAINTENANCE,MP-FORK-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.5,3.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,217.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-066,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,08:00-16:30,True,True,True,BLOCKED_BY_PRODUCTION_IMPACT,BLOCKERS=PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-067,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,08:00-16:30,True,True,True,BLOCKED_BY_PRODUCTION_IMPACT,BLOCKERS=PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-068,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,08:00-16:30,True,True,True,BLOCKED_BY_PRODUCTION_IMPACT,BLOCKERS=PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-069,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,08:00-16:30,True,True,True,BLOCKED_BY_PRODUCTION_IMPACT,BLOCKERS=PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-070,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,08:00-16:30,True,True,True,BLOCKED_BY_PRODUCTION_IMPACT,BLOCKERS=PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-071,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,08:00-16:30,False,True,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-072,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,08:00-16:30,False,True,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-073,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,08:00-16:30,False,True,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-074,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,08:00-16:30,False,True,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-075,MAINT-CAND-008,M-FINAL-STAND-001,Final Assembly Stand,OVERDUE_MAINTENANCE,MP-FINAL-LIGHT-001,SKILL-LUBRICATION,PRODUCTION,1.0,LIGHT,0.75,0.5,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,08:00-16:30,False,True,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT,247.5,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-076,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-077,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-078,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-079,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-080,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-081,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-082,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-083,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-084,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-085,MAINT-CAND-009,M-FINAL-STAND-001,Final Assembly Stand,DUE_MAINTENANCE,MP-FINAL-MED-001,SKILL-MECH-MAINT,MAINTENANCE,1.0,MEDIUM,3.0,3.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,False,False,True,MULTI_BLOCKED,BLOCKERS=CREW+PRODUCTION_IMPACT+SPARE_PART,245.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-086,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-087,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Monday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-088,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Thursday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-089,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Tuesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-090,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Wednesday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260726202343,SCHED-WIN-091,MAINT-CAND-010,M-QC-TOOLS-001,QC Inspection Tool Set,OVERDUE_MAINTENANCE,MP-QC-CAL-001,SKILL-ELEC-MAINT,MAINTENANCE,1.0,MEDIUM,2.0,2.0,STEP7G_WEEKLY_FEASIBILITY_PERIOD,Friday,07:30-16:00,False,False,False,MULTI_BLOCKED,BLOCKERS=CREW+SPARE_PART,225.0,CRITICAL,NOT_SCHEDULED_CANDIDATE_ONLY,True,SHARED_STEP7G_MAINTENANCE_SCHEDULE_FEASIBILITY,True
