schema_version,run_id,planning_iteration,generated_at,source_phase,target_phase,data_as_of_date,sku_id,supplier_id,supplier_name,supplier_status,base_supplier_feasible_flag,supplier_active_flag,supplier_history_status,supplier_evidence_status,supplier_requires_review,supplier_watchlist_flag,supplier_risk_score,supplier_risk_class,supplier_reliability_score,expected_lead_time_days,lead_time_std_days,minimum_lead_time_days,maximum_lead_time_days,unit_cost,landed_cost_per_unit,quality_adjusted_unit_cost,moq,order_multiple,batch_size,minimum_order_value,fixed_order_cost,delivery_cost,yield_rate,defect_rate,expected_quality_loss_rate,supplier_capacity_period_unit,supplier_capacity_period_days,supplier_capacity_per_day,supplier_capacity_7d,supplier_capacity_30d,supplier_per_order_capacity_units,order_acceptance_probability,expedite_available,expedite_eligible,expedite_lead_time_days,expedite_capacity_limit,expedite_reliability,split_delivery_available,split_delivery_eligible,minimum_split_quantity,maximum_split_shipments,first_shipment_lead_time_days,remaining_shipment_lead_time_days,accepts_returns,return_eligible,near_expiry_return_possible,expired_return_possible,expected_return_recovery_rate,open_po_confirmed_units_7d,open_po_confirmed_units_30d,open_po_confirmed_units_60d,open_po_confirmed_units_90d,uncertain_inbound_units,next_confirmed_receipt_date,inbound_data_quality_flag,inbound_warning_codes
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-GFT-010,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,4,1.4,,,18.48,19.6073,22.281,,1,1,180,0,0.6468,0.88,0.12,0.12,WEEKLY,7,6.428571428571429,45.0,192.86,125,0.673,True,True,2,125,0.9479291465378422,True,True,40,2,2,4,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-GFT-010,SUP-006,MegaBulk Manufacturing,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,True,0.2705,MEDIUM,0.7295315359868859,16,4.5,,,12.55,14.6082,15.6237,,1,1,1000,0,1.004,0.935,0.065,0.065,WEEKLY,7,27.857142857142858,195.0,835.71,275,0.717,False,False,7,275,0.7295315359868859,True,True,160,4,8,16,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-GFT-010,SUP-007,FlexiSource Express,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.4497,MEDIUM,0.5503131313131313,7,2.6,,,21.27,23.5672,24.9388,,1,1,250,0,1.2762,0.945,0.055,0.055,WEEKLY,7,4.285714285714286,30.0,128.57,110,0.75,True,True,3,110,0.5503131313131313,True,True,50,2,3,7,True,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-FRAME-ROAD-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,18,2.0,,,127.2,140.3016,143.8991,,1,1,600,0,6.996,0.975,0.025,0.025,WEEKLY,7,25.0,175.0,750.0,256,0.73,True,False,4,256,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-FRAME-ROAD-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,14,2.8,,,134.4,142.5984,151.7004,,1,1,180,0,4.704000000000001,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,256,0.673,True,True,2,256,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-FRAME-MT-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,20,2.0,,,148.4,163.6852,167.8823,,1,1,600,0,8.162,0.975,0.025,0.025,WEEKLY,7,24.285714285714285,170.0,728.57,252,0.73,True,False,4,252,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-FRAME-MT-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,16,2.8,,,156.8,166.3648,176.9838,,1,1,180,0,5.488000000000001,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,252,0.673,True,True,2,252,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-WHEEL-ROAD-700C,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,14,2.0,,,63.6,70.1508,71.9495,,1,1,600,0,3.498,0.975,0.025,0.025,WEEKLY,7,23.571428571428573,165.0,707.14,248,0.73,True,False,4,248,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-WHEEL-ROAD-700C,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,10,2.8,,,67.2,71.2992,75.8502,,1,1,180,0,2.3520000000000003,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,248,0.673,True,True,2,248,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-WHEEL-MT-29,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,16,2.0,,,74.2,81.8426,83.9411,,1,1,600,0,4.081,0.975,0.025,0.025,WEEKLY,7,22.857142857142858,160.0,685.71,244,0.73,True,False,4,244,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-WHEEL-MT-29,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,12,2.8,,,78.4,83.1824,88.4919,,1,1,180,0,2.7440000000000007,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,244,0.673,True,True,2,244,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-TIRE-ROAD-700C,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,10,2.0,,,26.5,29.2295,29.979,,1,1,600,0,1.4575,0.975,0.025,0.025,WEEKLY,7,22.142857142857142,155.0,664.29,240,0.73,True,False,4,240,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-TIRE-ROAD-700C,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,6,2.8,,,28.0,29.708,31.6043,,1,1,180,0,0.9800000000000001,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,240,0.673,True,True,2,240,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-TIRE-MT-29,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,11,2.0,,,31.8,35.0754,35.9748,,1,1,600,0,1.749,0.975,0.025,0.025,WEEKLY,7,21.428571428571427,150.0,642.86,236,0.73,True,False,4,236,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-TIRE-MT-29,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,7,2.8,,,33.6,35.6496,37.9251,,1,1,180,0,1.1760000000000002,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,236,0.673,True,True,2,236,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-BRAKE-FRONT-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,13,2.0,,,47.7,52.6131,53.9622,,1,1,600,0,2.6235000000000004,0.975,0.025,0.025,WEEKLY,7,20.714285714285715,145.0,621.43,232,0.73,True,False,4,232,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-BRAKE-FRONT-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,9,2.8,,,50.4,53.4744,56.8877,,1,1,180,0,1.764,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,232,0.673,True,True,2,232,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-BRAKE-REAR-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,13,2.0,,,47.7,52.6131,53.9622,,1,1,600,0,2.6235000000000004,0.975,0.025,0.025,WEEKLY,7,20.0,140.0,600.0,228,0.73,True,False,4,228,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-BRAKE-REAR-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,9,2.8,,,50.4,53.4744,56.8877,,1,1,180,0,1.764,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,228,0.673,True,True,2,228,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-PEDAL-SET-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,9,2.0,,,21.2,23.3836,23.9832,,1,1,600,0,1.166,0.975,0.025,0.025,WEEKLY,7,19.285714285714285,135.0,578.57,224,0.73,True,False,4,224,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-PEDAL-SET-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,5,2.8,,,22.4,23.7664,25.2834,,1,1,180,0,0.784,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,224,0.673,True,True,2,224,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-BOLT-KIT-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,7,2.0,,,5.3,5.8459,5.9958,,1,1,600,0,0.2915,0.975,0.025,0.025,WEEKLY,7,18.571428571428573,130.0,557.14,220,0.73,True,False,4,220,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SKU-COMP-BOLT-KIT-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,3,2.8,,,5.6,5.9416,6.3209,,1,1,180,0,0.196,0.94,0.06,0.06,WEEKLY,7,16.428571428571427,115.0,492.86,220,0.673,True,True,2,220,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-LUBE-OIL-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,5,1.0,,,18.5,19.3025,19.4975,,1,1,600,0,0.9625,0.99,0.01,0.01,WEEKLY,7,11.428571428571429,80.0,342.86,100,0.73,True,True,4,100,0.9338500986193293,False,True,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-LUBE-OIL-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,7,1.8,,,19.4,19.2041,19.798,,1,1,180,0,0.6335000000000001,0.97,0.03,0.03,WEEKLY,7,7.142857142857143,50.0,214.29,70,0.673,True,True,2,70,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-BEARING-KIT-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,8,2.0,,,95.0,101.476,103.0213,,1,1,600,0,5.06,0.985,0.015,0.015,WEEKLY,7,2.5714285714285716,18.0,77.14,30,0.73,True,True,4,30,0.9338500986193293,False,True,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-BEARING-KIT-001,SUP-004,Nordic Stable Logistics,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,True,0.0752,LOW,0.9247519035616946,12,3.5,,,98.5,99.645,102.2,,1,1,650,0,4.55,0.975,0.025,0.025,WEEKLY,7,1.7142857142857142,12.0,51.43,18,0.704,False,False,9,18,0.9247519035616946,True,True,80,3,12,22,True,True,True,False,0.88,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-FRAME-JIG-PAD-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,6,1.5,,,42.0,41.379,42.2235,,1,1,180,0,1.3650000000000002,0.98,0.02,0.02,WEEKLY,7,2.857142857142857,20.0,85.71,28,0.673,True,True,2,28,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-WHEEL-TRUING-SPARE-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,6,1.6,,,36.0,36.9228,37.6763,,1,1,180,0,1.218,0.98,0.02,0.02,WEEKLY,7,2.5714285714285716,18.0,77.14,28,0.673,True,True,2,28,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-BRAKE-BENCH-TOOL-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,7,1.8,,,28.0,29.781,30.2345,,1,1,600,0,1.485,0.985,0.015,0.015,WEEKLY,7,3.5714285714285716,25.0,107.14,35,0.73,True,True,4,35,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-FORK-SUSP-SEAL-001,SUP-004,Nordic Stable Logistics,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,True,0.0752,LOW,0.9247519035616946,9,2.4,,,64.0,65.7,67.0408,,1,1,650,0,3.0,0.98,0.02,0.02,WEEKLY,7,2.2857142857142856,16.0,68.57,26,0.704,False,True,9,26,0.9247519035616946,True,True,80,3,12,22,True,True,True,False,0.88,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-FINAL-ASM-JIG-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,8,2.0,,,72.0,72.148,73.6204,,1,1,180,0,2.3800000000000003,0.98,0.02,0.02,WEEKLY,7,2.142857142857143,15.0,64.29,24,0.673,True,True,2,24,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-QC-CALIBRATION-KIT-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,10,2.8,,,130.0,134.566,135.9253,,1,1,600,0,6.71,0.99,0.01,0.01,WEEKLY,7,1.1428571428571428,8.0,34.29,15,0.73,True,True,4,15,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-PACK-BENCH-SPARE-001,SUP-003,Rapid Local Supply,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0521,LOW,0.9479291465378422,5,1.2,,,22.0,21.22,21.6531,,1,1,180,0,0.7000000000000001,0.98,0.02,0.02,WEEKLY,7,4.285714285714286,30.0,128.57,40,0.673,True,True,2,40,0.9479291465378422,True,True,40,2,2,4,True,True,False,False,0.85,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-ELECTRICAL-SENSOR-001,SUP-002,EuroSource Precision,ACTIVE,True,True,UNKNOWN,UNKNOWN,False,False,0.0661,LOW,0.9338500986193293,8,2.4,,,115.0,119.124,120.9381,,1,1,600,0,5.94,0.985,0.015,0.015,WEEKLY,7,1.4285714285714286,10.0,42.86,18,0.73,True,True,4,18,0.9338500986193293,False,False,0,1,5,10,True,True,True,True,0.92,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
1.0,INTEGRATED-20260702135327,1,2026-07-02T13:54:55Z,PHASE_2,PHASE_3,2026-07-02,SP-ELECTRICAL-SENSOR-001,SUP-005,Fallback Trade Partners,INACTIVE,False,False,UNKNOWN,UNKNOWN,False,True,0.2808,MEDIUM,0.7191934663754378,12,4.0,,,120.0,128.016,131.9753,,1,1,300,0,8.4,0.97,0.03,0.03,WEEKLY,7,1.1428571428571428,8.0,34.29,15,0.635,False,False,5,15,0.7191934663754378,False,True,0,1,7,13,False,True,False,False,0.0,0.0,0.0,0.0,0.0,0.0,,CONFIRMED_OR_NONE,PROVISIONAL_NO_INVENTORY_CONTEXT;BUFFER_REQUIREMENT_NOT_CONNECTED
