sku_id,supplier_id,unit_cost,moq,batch_size,lead_time_mean_days,lead_time_std_days,yield_rate,defect_rate,delay_probability,partial_delivery_rate,fixed_order_cost,delivery_cost,cost_per_late_day,partial_delivery_penalty,quality_rejection_cost_per_unit,supplier_history_status,supplier_trend_status,supplier_watchlist_flag,supplier_watchlist_reason,supplier_evidence_status,supplier_evidence_warning,supplier_requires_review,reference_order_quantity,estimated_product_cost,estimated_fixed_order_cost,estimated_delivery_cost,estimated_expected_delay_cost,estimated_expected_partial_delivery_cost,estimated_expected_quality_cost,estimated_total_procurement_cost,cost_score_basis,normalized_total_cost_score,demand_behavior_class,zero_demand_ratio,coefficient_of_variation,event_affected_ratio,data_sufficiency_class,champion_model,champion_confidence_score,champion_risk_level,average_p50_forecast,average_p90_forecast,average_forecast_confidence_score,dominant_forecast_risk_level,demand_context_status,phase1_context_source,demand_profile,demand_variability_class,forecast_demand_7d,forecast_demand_30d,forecast_demand_60d,forecast_demand_90d,demand_urgency_score,demand_pressure_7d,demand_pressure_30d,forecast_confidence_band,forecast_uncertainty_level,high_uncertainty_flag,underforecast_risk_flag,overforecast_risk_flag,stockout_censored_demand_flag,lost_sales_estimate_30d,adjusted_demand_30d,upcoming_event_flag,seasonal_phase,demand_data_quality_score,phase1_demand_warning_codes,demand_integration_notes,demand_risk_component,supplier_risk_component,backorder_risk_component,capacity_risk_component,event_risk_component,total_demand_adjusted_risk_score,demand_strategy_warning_codes,demand_adjusted_procurement_risk_score,demand_adjusted_procurement_risk_class,demand_context_adjustment,supplier_trend_adjustment,reference_usable_quantity,reference_quantity_source,requirement_input_mode,phase3_requirement_loaded_flag,phase3_requirement_schema_version,authoritative_requested_quantity_units,fallback_quantity_used_flag,fallback_quantity_reason,yield_adjusted_order_quantity,batch_rounded_order_quantity,moq_adjusted_order_quantity,final_feasible_order_quantity,is_supplier_active,is_feasible_supplier_option,feasibility_warning,feasibility_reason,supplier_score,adjusted_supplier_score,procurement_risk_score,procurement_risk_class,total_procurement_cost_kpi_numerator,total_procurement_cost_kpi_denominator_units,total_procurement_cost_per_usable_unit,total_procurement_cost_basis,total_procurement_cost_warning_codes
SKU-COMP-TIRE-MT-29,SUP-002,31.8,70,35,11,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,105.0,3339.0,95.0,135.0,2.16,1.95,10.5,3583.6099999999997,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,70.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,71.7948717948718,105.0,105.0,105.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,3583.6099999999997,70.0,51.19442857142857,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-TIRE-MT-29,SUP-003,33.6,70,35,7,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,105.0,3528.0,60.0,85.0,10.079999999999998,9.6,63.0,3755.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,70.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,74.46808510638299,105.0,105.0,105.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,3755.68,70.0,53.65257142857143,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-TIRE-ROAD-700C,SUP-002,26.5,80,40,10,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,120.0,3180.0,95.0,135.0,2.16,1.95,12.0,3426.1099999999997,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,80.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,82.05128205128206,120.0,120.0,120.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,3426.1099999999997,80.0,42.826375,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-TIRE-ROAD-700C,SUP-003,28.0,80,40,6,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,120.0,3360.0,60.0,85.0,10.079999999999998,9.6,72.0,3596.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,80.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,85.1063829787234,120.0,120.0,120.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,3596.68,80.0,44.9585,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-WHEEL-MT-29,SUP-002,74.2,45,25,16,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,50.0,3710.0,95.0,135.0,2.16,1.95,5.0,3949.1099999999997,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,45.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,46.15384615384615,50.0,50.0,50.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,3949.1099999999997,45.0,87.758,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-WHEEL-MT-29,SUP-003,78.4,45,25,12,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,50.0,3920.0000000000005,60.0,85.0,10.079999999999998,9.6,30.0,4114.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,45.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,47.87234042553192,50.0,50.0,50.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,4114.68,45.0,91.43733333333334,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-WHEEL-ROAD-700C,SUP-002,63.6,50,25,14,2.0,0.975,0.025,0.06,0.03,95.0,135.0,18.0,65.0,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,75.0,4770.0,95.0,135.0,2.16,1.95,7.5,5011.61,estimated_total_procurement_cost,1.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.0781724852071006,0.0,0.0,0.0,0.03454312130177515,NONE,0.03454312130177515,LOW,0.0,0.0,50.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,51.282051282051285,75.0,75.0,75.0,True,True,NONE,Supplier option is feasible.,0.7758039003944772,0.7758039003944772,0.0781724852071006,LOW,5011.61,50.0,100.23219999999999,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-COMP-WHEEL-ROAD-700C,SUP-003,67.2,50,25,10,2.8,0.94,0.06,0.12,0.08,60.0,85.0,30.0,120.0,10.0,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,75.0,5040.0,60.0,85.0,10.079999999999998,9.6,45.0,5249.68,estimated_total_procurement_cost,0.0,,0.0,0.0,0.0,UNKNOWN,UNKNOWN,0.5,MEDIUM_RISK,0.0,0.0,0.5,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,UNKNOWN,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,UNKNOWN,UNKNOWN,False,False,False,False,0.0,0.0,False,UNKNOWN,0.5,NONE,Phase 1 context loaded for procurement planning.,0.05,0.12361062801932367,0.0,0.0,0.0,0.04590265700483091,NONE,0.04590265700483091,LOW,0.0,0.0,50.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,53.19148936170213,75.0,75.0,75.0,True,True,NONE,Supplier option is feasible.,0.6218017552334945,0.6218017552334945,0.12361062801932367,LOW,5249.68,50.0,104.9936,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-FIL-009,SUP-002,20.74,55,40,13,1.4,0.973,0.027,0.045,0.049,98.8,130.0,18.0,68.9,4.0,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,80.0,1659.1999999999998,98.8,130.0,1.134,3.3761000000000005,8.64,1901.1500999999998,estimated_total_procurement_cost,0.8767423503732459,INTERMITTENT,0.0,1.9287,0.0,HIGH,gradient_boosting,0.6927,LOW_RISK,0.0,0.0,0.6927,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,INTERMITTENT,ERRATIC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,MEDIUM,LOW,False,False,False,True,28.0,53.0,False,OFF_SEASON,0.9,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;POSSIBLE_STOCKOUT_CENSORED_DEMAND;HIGH_ZERO_DEMAND_RATIO,Use caution: possible censored demand may cause underforecasting.,0.22100000000000003,0.0652124852071006,0.0,0.0,0.0,0.08260312130177516,DEMAND_MAY_BE_CENSORED,0.08260312130177516,LOW,0.03,0.0,55.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,56.5262076053443,80.0,80.0,80.0,True,True,DEMAND_MAY_BE_CENSORED,Supplier option requires procurement review.,0.9330117230251133,0.9630117230251133,0.0652124852071006,LOW,1901.1500999999998,55.0,34.566365454545455,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-FIL-009,SUP-004,17.34,65,45,25,2.0,0.953,0.047,0.07,0.064,88.4,75.0,20.0,84.8,5.0,HISTORICAL,WATCHLIST,True,Delay trend is worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,90.0,1560.6,88.4,75.0,2.8000000000000003,5.4272,21.150000000000002,1753.3772000000001,estimated_total_procurement_cost,0.9609854441371557,INTERMITTENT,0.0,1.9287,0.0,HIGH,gradient_boosting,0.6927,LOW_RISK,0.0,0.0,0.6927,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,INTERMITTENT,ERRATIC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,MEDIUM,LOW,False,False,False,True,28.0,53.0,False,OFF_SEASON,0.9,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;POSSIBLE_STOCKOUT_CENSORED_DEMAND;HIGH_ZERO_DEMAND_RATIO,Use caution: possible censored demand may cause underforecasting.,0.22100000000000003,0.09267721446574584,0.0,0.0,0.0,0.08946930361643647,DEMAND_MAY_BE_CENSORED,0.08946930361643647,LOW,0.02790617848970252,-0.05,65.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,68.20566631689402,90.0,90.0,90.0,True,True,DEMAND_MAY_BE_CENSORED,Supplier option requires procurement review.,0.7558490206151408,0.7337551991048433,0.09267721446574584,LOW,1753.3772000000001,65.0,26.97503384615385,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-FIL-009,SUP-005,15.17,55,40,16,7.8,0.898,0.102,0.36,0.244,72.8,150.0,45.0,233.2,8.0,HISTORICAL,WATCHLIST,True,Multiple supplier performance metrics are worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,80.0,1213.6,72.8,150.0,126.35999999999999,56.9008,65.28,1684.9407999999996,estimated_total_procurement_cost,1.0,INTERMITTENT,0.0,1.9287,0.0,HIGH,gradient_boosting,0.6927,LOW_RISK,0.0,0.0,0.6927,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,INTERMITTENT,ERRATIC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,MEDIUM,LOW,False,False,False,True,28.0,53.0,False,OFF_SEASON,0.9,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;POSSIBLE_STOCKOUT_CENSORED_DEMAND;HIGH_ZERO_DEMAND_RATIO,Use caution: possible censored demand may cause underforecasting.,0.22100000000000003,0.3574609800436843,0.0,0.0,0.0,0.1556652450109211,DEMAND_MAY_BE_CENSORED,0.1556652450109211,LOW,0.03,-0.05,55.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,61.24721603563474,80.0,80.0,80.0,False,False,INACTIVE_SUPPLIER;LOW_YIELD_REQUIRES_EXTRA_ORDERING;DEMAND_MAY_BE_CENSORED,Supplier is inactive.,0.8466253175916753,0.8266253175916752,0.3574609800436843,MEDIUM,1684.9407999999996,55.0,30.635287272727265,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-FIL-009,SUP-006,11.15,170,135,19,4.2,0.923,0.077,0.24,0.124,187.2,70.0,28.0,148.4,6.0,HISTORICAL,WATCHLIST,True,Multiple supplier performance metrics are worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,270.0,3010.5,187.2,70.0,28.224,18.401600000000002,124.74,3439.0656,estimated_total_procurement_cost,0.0,INTERMITTENT,0.0,1.9287,0.0,HIGH,gradient_boosting,0.6927,LOW_RISK,0.0,0.0,0.6927,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,INTERMITTENT,ERRATIC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,MEDIUM,LOW,False,False,False,True,28.0,53.0,False,OFF_SEASON,0.9,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;POSSIBLE_STOCKOUT_CENSORED_DEMAND;HIGH_ZERO_DEMAND_RATIO,Use caution: possible censored demand may cause underforecasting.,0.22100000000000003,0.2248602696019671,0.0,0.0,0.0,0.12251506740049178,DEMAND_MAY_BE_CENSORED,0.12251506740049178,LOW,0.0,-0.05,170.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,184.18201516793064,270.0,270.0,270.0,True,True,DEMAND_MAY_BE_CENSORED,Supplier option requires procurement review.,0.45958987051662314,0.40958987051662316,0.2248602696019671,LOW,3439.0656,170.0,20.229797647058824,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-GFT-010,SUP-001,13.6,95,70,15,6.5,0.86,0.14,0.445,0.28,65.0,182.7,56.65,280.8,9.22,HISTORICAL,IMPROVING,False,Supplier performance is improving across most metrics.,STRONG_HISTORY,NONE,False,140.0,1904.0,65.0,182.7,163.860125,78.62400000000001,180.71200000000002,2574.8961249999998,estimated_total_procurement_cost,0.529056318597428,INTERMITTENT,0.0,2.2084,0.0,HIGH,gradient_boosting,0.6384,LOW_RISK,0.0,0.0,0.6384,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,INTERMITTENT,ERRATIC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,MEDIUM,LOW,False,False,False,True,42.0,60.0,False,NON_SEASONAL,0.9,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;POSSIBLE_STOCKOUT_CENSORED_DEMAND;HIGH_ZERO_DEMAND_RATIO,Use caution: possible censored demand may cause underforecasting.,0.22100000000000003,0.38310551073209326,0.0,0.0,0.0,0.16207637768302333,DEMAND_MAY_BE_CENSORED,0.16207637768302333,LOW,0.018535353535353537,0.02,95.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,110.46511627906978,140.0,140.0,140.0,True,True,LOW_YIELD_REQUIRES_EXTRA_ORDERING;DEMAND_MAY_BE_CENSORED,Low yield requires ordering extra quantity.,0.507671918085673,0.5462072716210266,0.38310551073209326,MEDIUM,2574.8961249999998,95.0,27.104169736842103,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-GFT-010,SUP-003,18.48,45,30,4,1.4,0.88,0.12,0.135,0.08,55.0,91.35,30.9,129.6,14.35,HISTORICAL,MIXED,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,60.0,1108.8,55.0,91.35,5.8401,10.368,103.32,1374.6780999999996,estimated_total_procurement_cost,0.8942429307785755,INTERMITTENT,0.0,2.2084,0.0,HIGH,gradient_boosting,0.6384,LOW_RISK,0.0,0.0,0.6384,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,INTERMITTENT,ERRATIC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,MEDIUM,LOW,False,False,False,True,42.0,60.0,False,NON_SEASONAL,0.9,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;POSSIBLE_STOCKOUT_CENSORED_DEMAND;HIGH_ZERO_DEMAND_RATIO,Use caution: possible censored demand may cause underforecasting.,0.22100000000000003,0.11111062801932367,0.0,0.0,0.0,0.09407765700483092,DEMAND_MAY_BE_CENSORED,0.09407765700483092,LOW,0.027525252525252526,0.0,45.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,51.13636363636363,60.0,60.0,60.0,True,True,LOW_YIELD_REQUIRES_EXTRA_ORDERING;DEMAND_MAY_BE_CENSORED,Low yield requires ordering extra quantity.,0.9264117810059957,0.9539370335312483,0.11111062801932367,LOW,1374.6780999999996,45.0,30.548402222222215,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-GFT-010,SUP-006,12.55,195,155,16,4.5,0.935,0.065,0.255,0.1,180.0,71.05,28.84,151.2,6.15,HISTORICAL,WATCHLIST,True,Multiple supplier performance metrics are worsening.,STRONG_HISTORY,WATCHLIST_SUPPLIER,True,310.0,3890.5,180.0,71.05,33.0939,15.12,123.92250000000001,4313.6864,estimated_total_procurement_cost,0.0,INTERMITTENT,0.0,2.2084,0.0,HIGH,gradient_boosting,0.6384,LOW_RISK,0.0,0.0,0.6384,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,INTERMITTENT,ERRATIC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,MEDIUM,LOW,False,False,False,True,42.0,60.0,False,NON_SEASONAL,0.9,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;POSSIBLE_STOCKOUT_CENSORED_DEMAND;HIGH_ZERO_DEMAND_RATIO,Use caution: possible censored demand may cause underforecasting.,0.22100000000000003,0.22792026960196715,0.0,0.0,0.0,0.1232800674004918,DEMAND_MAY_BE_CENSORED,0.1232800674004918,LOW,0.0,-0.05,195.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,208.5561497326203,310.0,310.0,310.0,True,True,DEMAND_MAY_BE_CENSORED,Supplier option requires procurement review.,0.3612368705166232,0.3112368705166232,0.22792026960196715,LOW,4313.6864,195.0,22.121468717948716,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-GFT-010,SUP-007,21.27,30,20,7,2.6,0.945,0.055,0.155,0.06,35.0,111.65,24.72,102.6,6.15,HISTORICAL,INSUFFICIENT_DATA,False,Insufficient recent or baseline data for trend detection.,LIMITED_HISTORY,LIMITED_TREND_DATA,False,40.0,850.8,35.0,111.65,9.96216,6.156,13.530000000000001,1027.09816,estimated_total_procurement_cost,1.0,INTERMITTENT,0.0,2.2084,0.0,HIGH,gradient_boosting,0.6384,LOW_RISK,0.0,0.0,0.6384,LOW_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,INTERMITTENT,ERRATIC,0.0,0.0,0.0,0.0,30.0,0.0,0.0,MEDIUM,LOW,False,False,False,True,42.0,60.0,False,NON_SEASONAL,0.9,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST;POSSIBLE_STOCKOUT_CENSORED_DEMAND;HIGH_ZERO_DEMAND_RATIO,Use caution: possible censored demand may cause underforecasting.,0.22100000000000003,0.18210303030303032,0.0,0.0,0.0,0.11182575757575759,DEMAND_MAY_BE_CENSORED,0.11182575757575759,LOW,0.03,-0.03,30.0,MOQ_FALLBACK,PROVISIONAL_NO_PHASE3_CONTEXT,False,,0.0,True,PHASE3_REQUIREMENT_BRIDGE_NOT_AVAILABLE,31.746031746031747,40.0,40.0,40.0,True,True,DEMAND_MAY_BE_CENSORED,Supplier option requires procurement review.,0.8202231313131313,0.8202231313131313,0.18210303030303032,LOW,1027.09816,30.0,34.23660533333334,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
SKU-SUN-003,SUP-002,8.02,75,55,13,1.4,0.973,0.027,0.075,0.049,98.8,133.9,18.0,67.6,4.2,HISTORICAL,HEALTHY,False,Supplier performance trend is acceptable for current review.,STRONG_HISTORY,NONE,False,110.0,882.1999999999999,98.8,133.9,1.89,3.3124,12.474,1132.5764,estimated_total_procurement_cost,0.18092698922714,ERRATIC,0.0,1.0669,0.0,HIGH,naive,0.7201,MEDIUM_RISK,24.0,24.0,0.7201,MEDIUM_RISK,LOADED_FROM_PHASE1,PHASE1_DEMAND_PLANNING_CONTEXT,ERRATIC,VARIABLE,168.0,720.0,1440.0,2160.0,55.0,2.4147,2.4147,HIGH,MEDIUM,False,True,False,False,0.0,860.0,False,PEAK,1.0,FORECAST_HORIZON_FROM_TRUE_FUTURE_FORECAST,Underforecast risk: downstream planning should review urgency and buffers.,0.37000000000000005,0.0718124852071006,0.0,0.0,0.0,0.12895312130177516,UNDERFORECAST_RISK_AFFECTS_PROCUREMENT,0.12895312130177516,LOW,0.0,0.0,89.0,PHASE3_NET_REPLENISHMENT_REQUIREMENT,AUTHORITATIVE_PHASE3_REQUIREMENT,True,1.0,89.0,False,NONE,91.46968139773895,110.0,110.0,110.0,True,True,UNDERFORECAST_RISK_AFFECTS_PROCUREMENT,Supplier option requires procurement review.,0.6224796799573097,0.6224796799573097,0.0718124852071006,LOW,1132.5764,89.0,12.725577528089886,TOTAL_RELEVANT_PROCUREMENT_COST_DIVIDED_BY_USABLE_QUANTITY,NONE
