date,sku_id,quantity_demanded,location_id,channel,sales_value,event_label,notes,is_invalid_quantity,event_count,has_event,before_event_flag,during_event_flag,after_event_flag,promotion_flag,holiday_flag,stockout_flag,breakdown_flag,marketing_flag,event_names,event_types,day_of_week,week_of_year,month,quarter,weekend_flag,month_start_flag,month_end_flag,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_min_30,rolling_max_30,demand_change_1,demand_change_7,rolling_trend_7,rolling_trend_30,momentum_7,momentum_30,recent_event_count_7,recent_event_count_30,anomaly_recent_flag,anomaly_count_30,demand_behavior_class,coefficient_of_variation,zero_demand_ratio,event_affected_ratio,data_sufficiency_class
2026-01-11,SKU-CHC-005,17,WH-NORTH,online,169.15,,,False,0,0,0,0,0,0,0,0,0,0,,,6,2,1,1,1,0,0,19.0,18.0,18.0,,,18.714285714285715,1.1126972805283746,18.5,1.58113883008419,18.5,1.58113883008419,15.0,20.0,-2.0,-1.0,0.2142857142857153,0.2142857142857153,1.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-12,SKU-CHC-005,19,WH-NORTH,retail,189.05,,,False,0,0,0,0,0,0,0,0,0,0,,,0,3,1,1,0,0,0,17.0,19.0,20.0,,,18.571428571428573,1.2724180205607047,18.363636363636363,1.5666989036012808,18.363636363636363,1.5666989036012808,15.0,20.0,2.0,-1.0,0.20779220779220964,0.20779220779220964,-3.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-13,SKU-CHC-005,22,WH-NORTH,retail,218.9,,,False,0,0,0,0,0,0,0,0,0,0,,,1,3,1,1,0,0,0,19.0,19.0,20.0,,,18.428571428571427,1.1338934190276833,18.416666666666668,1.5050420310248867,18.416666666666668,1.5050420310248867,15.0,20.0,3.0,2.0,0.011904761904759198,0.011904761904759198,-1.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-14,SKU-CHC-005,19,WH-NORTH,retail,189.05,,,False,0,0,0,0,0,0,0,0,0,0,,,2,3,1,1,0,0,0,22.0,17.0,17.0,,,18.714285714285715,1.7043362064926943,18.692307692307693,1.7504578155735615,18.692307692307693,1.7504578155735615,15.0,22.0,-3.0,2.0,0.0219780219780219,0.0219780219780219,5.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-15,SKU-CHC-005,18,WH-NORTH,retail,179.1,,,False,0,0,0,0,0,0,0,0,0,0,,,3,3,1,1,0,0,0,19.0,19.0,18.0,15.0,,19.0,1.5275252316519476,18.714285714285715,1.6837947722821909,18.714285714285715,1.6837947722821909,15.0,22.0,-1.0,0.0,0.2857142857142847,0.2857142857142847,1.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-16,SKU-CHC-005,21,WH-NORTH,retail,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,4,3,1,1,0,0,0,18.0,22.0,19.0,20.0,,19.0,1.5275252316519476,18.928571428571427,1.328057326976612,18.666666666666668,1.632993161855452,15.0,22.0,3.0,2.0,0.07142857142857295,0.33333333333333215,-1.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-17,SKU-CHC-005,21,WH-NORTH,online,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,5,3,1,1,1,0,0,21.0,19.0,19.0,19.0,,19.285714285714285,1.7043362064926943,19.0,1.4142135623730951,18.8125,1.682012683265696,15.0,22.0,0.0,2.0,0.2857142857142847,0.4732142857142847,2.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-18,SKU-CHC-005,19,WH-NORTH,online,189.05,,,False,0,0,0,0,0,0,0,0,0,0,,,6,3,1,1,1,0,0,21.0,18.0,17.0,18.0,,19.571428571428573,1.8126539343499326,19.142857142857142,1.5118578920369095,18.941176470588236,1.7128407776006982,15.0,22.0,-2.0,2.0,0.4285714285714306,0.6302521008403374,4.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-19,SKU-CHC-005,19,WH-NORTH,retail,189.05,,,False,0,0,0,0,0,0,0,0,0,0,,,0,4,1,1,0,0,0,19.0,21.0,19.0,20.0,,19.857142857142858,1.4638501094228018,19.214285714285715,1.4769288003552112,18.944444444444443,1.6617574758359692,15.0,22.0,0.0,0.0,0.6428571428571423,0.9126984126984148,0.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-20,SKU-CHC-005,22,WH-NORTH,retail,218.9,,,False,0,0,0,0,0,0,0,0,0,0,,,1,4,1,1,0,0,0,19.0,21.0,22.0,20.0,,19.857142857142858,1.4638501094228018,19.142857142857142,1.4600918230947442,18.94736842105263,1.6149882768933415,15.0,22.0,3.0,0.0,0.7142857142857153,0.9097744360902276,-3.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-21,SKU-CHC-005,19,WH-NORTH,retail,189.05,,,False,0,0,0,0,0,0,0,0,0,0,,,2,4,1,1,0,0,0,22.0,19.0,19.0,17.0,,19.857142857142858,1.4638501094228018,19.285714285714285,1.6374732612530454,19.1,1.7137217117324384,15.0,22.0,-3.0,0.0,0.571428571428573,0.7571428571428562,3.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-22,SKU-CHC-005,17,WH-NORTH,retail,169.15,,,False,0,0,0,0,0,0,0,0,0,0,,,3,4,1,1,0,0,0,19.0,19.0,18.0,18.0,,19.857142857142858,1.4638501094228018,19.428571428571427,1.5045717874984457,19.095238095238095,1.6704718466577613,15.0,22.0,-2.0,-1.0,0.4285714285714306,0.7619047619047628,1.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-23,SKU-CHC-005,19,WH-NORTH,retail,189.05,,,False,0,0,0,0,0,0,0,0,0,0,,,4,4,1,1,0,0,0,17.0,22.0,21.0,19.0,,19.714285714285715,1.704336206492695,19.357142857142858,1.5984195491000035,19.0,1.6903085094570334,15.0,22.0,2.0,-2.0,0.35714285714285765,0.7142857142857153,-4.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-24,SKU-CHC-005,21,WH-NORTH,online,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,5,4,1,1,1,0,0,19.0,19.0,21.0,19.0,,19.428571428571427,1.6183471874253752,19.357142857142858,1.5984195491000035,19.0,1.651445647689541,15.0,22.0,2.0,0.0,0.0714285714285694,0.42857142857142705,-2.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-25,SKU-CHC-005,18,WH-NORTH,online,179.1,,,False,0,0,0,0,0,0,0,0,0,0,,,6,4,1,1,1,0,0,21.0,17.0,19.0,17.0,,19.428571428571427,1.6183471874253752,19.5,1.652503927610835,19.083333333333332,1.6659418713870482,15.0,22.0,-3.0,-1.0,-0.07142857142857295,0.3452380952380949,2.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-26,SKU-CHC-005,17,WH-NORTH,retail,169.15,,,False,0,0,0,0,0,0,0,0,0,0,,,0,5,1,1,0,0,0,18.0,19.0,19.0,19.0,,19.285714285714285,1.7043362064926941,19.571428571428573,1.554857684028485,19.04,1.645195023900409,15.0,22.0,-1.0,-2.0,-0.28571428571428825,0.24571428571428555,-1.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-27,SKU-CHC-005,22,WH-NORTH,retail,218.9,,,False,0,0,0,0,0,0,0,0,0,0,,,1,5,1,1,0,0,0,17.0,21.0,22.0,22.0,,19.0,1.9148542155126769,19.428571428571427,1.6967972416057506,18.96153846153846,1.6608616855299958,15.0,22.0,5.0,0.0,-0.42857142857142705,0.0384615384615401,-5.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-28,SKU-CHC-005,21,WH-NORTH,retail,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,2,5,1,1,0,0,0,22.0,18.0,19.0,19.0,,19.0,1.9148542155126769,19.428571428571427,1.6967972416057506,19.074074074074073,1.73040515322337,15.0,22.0,-1.0,2.0,-0.42857142857142705,-0.07407407407407263,3.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-29,SKU-CHC-005,18,WH-NORTH,retail,179.1,,,False,0,0,0,0,0,0,0,0,0,0,,,3,5,1,1,0,0,0,21.0,17.0,17.0,18.0,,19.285714285714285,2.0586634591635518,19.571428571428573,1.7415415679698947,19.142857142857142,1.736626907505759,15.0,22.0,-3.0,1.0,-0.28571428571428825,0.14285714285714235,4.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-30,SKU-CHC-005,19,WH-NORTH,retail,189.05,,,False,0,0,0,0,0,0,0,0,0,0,,,4,5,1,1,0,0,0,18.0,22.0,19.0,21.0,,19.428571428571427,1.9023794624226846,19.571428571428573,1.7415415679698947,19.103448275862068,1.718488280566193,15.0,22.0,1.0,0.0,-0.1428571428571459,0.32512315270935943,-1.0,,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-01-31,SKU-CHC-005,23,WH-NORTH,online,228.85,,,False,0,0,0,0,0,0,0,0,0,0,,,5,5,1,1,1,0,1,19.0,21.0,21.0,21.0,15.0,19.428571428571427,1.9023794624226846,19.428571428571427,1.6967972416057506,19.1,1.6887048699909155,15.0,22.0,4.0,2.0,0.0,0.3285714285714256,-2.0,4.0,0.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-01,SKU-CHC-005,20,WH-NORTH,online,199.0,,,False,0,0,0,0,0,0,0,0,0,0,,,6,5,2,1,1,1,0,23.0,18.0,18.0,19.0,20.0,19.714285714285715,2.2886885410853184,19.571428571428573,1.9100658753958344,19.366666666666667,1.6501480254047298,17.0,23.0,-3.0,2.0,0.14285714285714235,0.34761904761904816,5.0,3.0,0.0,1.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-02,SKU-CHC-005,18,WH-NORTH,retail,179.1,,,False,1,1,1,0,0,1,0,0,0,0,Valentine Campaign,promotion,0,6,2,1,0,0,0,20.0,19.0,17.0,19.0,19.0,20.0,2.1602468994692883,19.642857142857142,1.9057460827371886,19.366666666666667,1.6501480254047298,17.0,23.0,-2.0,1.0,0.35714285714285765,0.6333333333333329,3.0,1.0,0.0,0.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-03,SKU-CHC-005,22,WH-NORTH,retail,218.9,,,False,1,1,1,0,0,1,0,0,0,0,Valentine Campaign,promotion,1,6,2,1,0,0,0,18.0,23.0,22.0,22.0,18.0,20.142857142857142,1.9518001458970686,19.571428571428573,1.9499225118444603,19.333333333333332,1.6678156958735881,17.0,23.0,4.0,0.0,0.5714285714285694,0.8095238095238102,-4.0,0.0,1.0,1.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-04,SKU-CHC-005,22,WH-NORTH,retail,218.9,,,False,1,1,1,0,0,1,0,0,0,0,Valentine Campaign,promotion,2,6,2,1,0,0,0,22.0,20.0,21.0,19.0,20.0,20.142857142857142,1.9518001458970686,19.571428571428573,1.9499225118444603,19.466666666666665,1.7167196733251506,17.0,23.0,0.0,1.0,0.5714285714285694,0.6761904761904773,1.0,2.0,2.0,2.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-05,SKU-CHC-005,18,WH-NORTH,retail,179.1,,,False,1,1,1,0,0,1,0,0,0,0,Valentine Campaign,promotion,3,6,2,1,0,0,0,22.0,18.0,18.0,17.0,20.0,20.285714285714285,2.0586634591635535,19.785714285714285,2.0448272986535296,19.533333333333335,1.7759569219172378,17.0,23.0,-4.0,0.0,0.5,0.7523809523809497,4.0,2.0,3.0,3.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-06,SKU-CHC-005,17,WH-NORTH,retail,169.15,,,False,1,1,1,0,0,1,0,0,0,0,Valentine Campaign,promotion,4,6,2,1,0,0,0,18.0,22.0,19.0,19.0,17.0,20.285714285714285,2.0586634591635535,19.857142857142858,1.9555500055421324,19.466666666666665,1.7952683659406268,17.0,23.0,-1.0,-2.0,0.42857142857142705,0.8190476190476197,-1.0,1.0,4.0,4.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-07,SKU-CHC-005,49,WH-NORTH,online,487.55,Valentine Campaign,,False,1,1,0,1,0,1,0,0,0,0,Valentine Campaign,promotion,5,6,2,1,1,0,0,17.0,22.0,23.0,21.0,18.0,20.0,2.3804761428476175,19.714285714285715,2.0913216810491835,19.466666666666665,1.7952683659406268,17.0,23.0,32.0,26.0,0.2857142857142847,0.533333333333335,-6.0,-1.0,5.0,5.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-08,SKU-CHC-005,45,WH-NORTH,online,447.75,Valentine Campaign,,False,1,1,0,1,0,1,0,0,0,0,Valentine Campaign,promotion,6,6,2,1,1,0,0,49.0,18.0,20.0,18.0,19.0,23.714285714285715,11.324226032630014,21.714285714285715,8.118625986710308,20.5,5.6675117693016235,17.0,49.0,-4.0,25.0,2.0,3.2142857142857153,29.0,30.0,6.0,6.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-09,SKU-CHC-005,37,WH-NORTH,retail,368.15,Valentine Campaign,,False,1,1,0,1,0,1,0,0,0,0,Valentine Campaign,promotion,0,7,2,1,0,0,0,45.0,17.0,18.0,17.0,19.0,27.285714285714285,13.659115219201743,23.642857142857142,10.126941544955471,21.366666666666667,7.208631480114098,17.0,49.0,-8.0,19.0,3.6428571428571423,5.919047619047618,27.0,26.0,7.0,7.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-10,SKU-CHC-005,46,WH-NORTH,retail,457.7,Valentine Campaign,,False,1,1,0,1,0,1,0,0,0,0,Valentine Campaign,promotion,1,7,2,1,0,0,0,37.0,49.0,22.0,22.0,17.0,30.0,13.391539617733784,25.071428571428573,10.52078006550908,21.966666666666665,7.734755120985358,17.0,49.0,9.0,24.0,4.928571428571427,8.033333333333335,15.0,20.0,7.0,8.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-11,SKU-CHC-005,51,WH-NORTH,retail,507.45,Valentine Campaign,,False,1,1,0,1,0,1,0,0,0,0,Valentine Campaign,promotion,2,7,2,1,0,0,0,46.0,45.0,22.0,21.0,19.0,33.42857142857143,14.05770420869097,26.785714285714285,11.852806038614276,22.933333333333334,8.827595186777044,17.0,49.0,5.0,29.0,6.642857142857146,10.495238095238097,24.0,27.0,7.0,9.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-12,SKU-CHC-005,42,WH-NORTH,retail,417.9,Valentine Campaign,,False,1,1,0,1,0,1,0,0,0,0,Valentine Campaign,promotion,3,7,2,1,0,0,0,51.0,37.0,18.0,18.0,22.0,37.57142857142857,14.397420403867997,28.928571428571427,13.344340694520229,24.0,10.167561671552704,17.0,51.0,-9.0,24.0,8.642857142857142,13.57142857142857,33.0,29.0,7.0,10.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-13,SKU-CHC-005,39,WH-NORTH,retail,388.05,Valentine Campaign,,False,1,1,0,1,0,1,0,0,0,0,Valentine Campaign,promotion,4,7,2,1,0,0,0,42.0,46.0,17.0,19.0,19.0,41.0,11.532562594670807,30.642857142857142,13.373953692257103,24.666666666666668,10.674924964069104,17.0,51.0,-3.0,22.0,10.357142857142858,16.333333333333332,25.0,23.0,7.0,11.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-14,SKU-CHC-005,51,WH-NORTH,online,507.45,Valentine Campaign,,False,1,1,0,1,0,1,0,0,0,0,Valentine Campaign,promotion,5,7,2,1,1,0,0,39.0,51.0,49.0,23.0,18.0,44.142857142857146,5.113008619478109,32.07142857142857,13.099995805720328,25.333333333333332,10.930291138291611,17.0,51.0,12.0,2.0,12.071428571428577,18.809523809523814,-10.0,21.0,7.0,12.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-15,SKU-CHC-005,23,WH-NORTH,online,228.85,,,False,1,1,0,0,1,1,0,0,0,0,Valentine Campaign,promotion,6,7,2,1,1,0,0,51.0,42.0,45.0,20.0,21.0,44.42857142857143,5.47287684425488,34.07142857142857,13.730730753786089,26.433333333333334,11.793286615503005,17.0,51.0,-28.0,-22.0,10.357142857142861,17.995238095238097,6.0,30.0,7.0,13.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-16,SKU-CHC-005,18,WH-NORTH,retail,179.1,,,False,0,0,0,0,0,0,0,0,0,0,,,0,8,2,1,0,0,0,23.0,39.0,37.0,18.0,21.0,41.285714285714285,9.74190750853046,34.285714285714285,13.515965325544407,26.5,11.767137172710248,17.0,51.0,-5.0,-19.0,7.0,14.785714285714285,-14.0,2.0,7.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-17,SKU-CHC-005,21,WH-NORTH,retail,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,1,8,2,1,0,0,0,18.0,51.0,46.0,22.0,19.0,38.57142857142857,13.176458083227368,34.285714285714285,13.515965325544407,26.4,11.828078807475967,17.0,51.0,3.0,-25.0,4.285714285714285,12.17142857142857,-28.0,-1.0,6.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-18,SKU-CHC-005,24,WH-NORTH,retail,238.8,,,False,0,0,0,0,0,0,0,0,0,0,,,2,8,2,1,0,0,0,21.0,23.0,51.0,22.0,19.0,35.0,14.177446878757832,34.214285714285715,13.588335333765398,26.466666666666665,11.79050855366396,17.0,51.0,3.0,-27.0,0.7857142857142847,8.533333333333335,-30.0,2.0,5.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-19,SKU-CHC-005,20,WH-NORTH,retail,199.0,,,False,0,0,0,0,0,0,0,0,0,0,,,3,8,2,1,0,0,0,24.0,18.0,42.0,18.0,22.0,31.142857142857142,12.694205652298898,34.357142857142854,13.459952810850776,26.633333333333333,11.716429176318107,17.0,51.0,-4.0,-22.0,-3.2142857142857117,4.5095238095238095,-18.0,2.0,4.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-20,SKU-CHC-005,17,WH-NORTH,retail,169.15,,,False,0,0,0,0,0,0,0,0,0,0,,,4,8,2,1,0,0,0,20.0,21.0,39.0,17.0,19.0,28.0,12.27463509301465,34.5,13.282434901894945,26.566666666666666,11.749345787607991,17.0,51.0,-3.0,-22.0,-6.5,1.4333333333333336,-19.0,1.0,3.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-21,SKU-CHC-005,21,WH-NORTH,online,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,5,8,2,1,1,0,0,17.0,24.0,51.0,49.0,17.0,24.857142857142858,11.795883059053157,34.5,13.282434901894945,26.5,11.799327859290736,17.0,51.0,4.0,-30.0,-9.642857142857142,-1.6428571428571423,-34.0,0.0,2.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-22,SKU-CHC-005,22,WH-NORTH,online,218.9,,,False,0,0,0,0,0,0,0,0,0,0,,,6,8,2,1,1,0,0,21.0,20.0,23.0,45.0,19.0,20.571428571428573,2.50713268211205,32.5,13.036929794301205,26.633333333333333,11.710541473783158,17.0,51.0,1.0,-1.0,-11.928571428571427,-6.06190476190476,-2.0,2.0,1.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-23,SKU-CHC-005,17,WH-NORTH,retail,169.15,,,False,0,0,0,0,0,0,0,0,0,0,,,0,9,2,1,0,0,0,22.0,17.0,18.0,37.0,21.0,20.428571428571427,2.370453040886424,30.857142857142858,12.787356392800017,26.733333333333334,11.655791318669351,17.0,51.0,-5.0,-1.0,-10.42857142857143,-6.304761904761907,4.0,1.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-24,SKU-CHC-005,19,WH-NORTH,retail,189.05,,,False,0,0,0,0,0,0,0,0,0,0,,,1,9,2,1,0,0,0,17.0,21.0,21.0,46.0,18.0,20.285714285714285,2.563479777846638,29.428571428571427,13.160046093643182,26.6,11.74616591884788,17.0,51.0,2.0,-2.0,-9.142857142857142,-6.314285714285717,-4.0,-1.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-25,SKU-CHC-005,22,WH-NORTH,retail,218.9,,,False,0,0,0,0,0,0,0,0,0,0,,,2,9,2,1,0,0,0,19.0,22.0,24.0,51.0,17.0,20.0,2.5819888974716254,27.5,12.506921160824387,26.633333333333333,11.722313921669258,17.0,51.0,3.0,-2.0,-7.5,-6.633333333333333,-5.0,2.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-26,SKU-CHC-005,21,WH-NORTH,retail,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,3,9,2,1,0,0,0,22.0,17.0,20.0,42.0,22.0,19.714285714285715,2.1380899352994116,25.428571428571427,10.56637836007927,26.8,11.615684996203818,17.0,51.0,-1.0,1.0,-5.714285714285712,-7.085714285714285,2.0,0.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-27,SKU-CHC-005,17,WH-NORTH,retail,169.15,,,False,0,0,0,0,0,0,0,0,0,0,,,4,9,2,1,0,0,0,21.0,19.0,17.0,39.0,21.0,19.857142857142858,2.1930626551751504,23.928571428571427,9.466250055322323,26.766666666666666,11.631358723172733,17.0,51.0,-4.0,0.0,-4.071428571428569,-6.909523809523808,4.0,0.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-02-28,SKU-CHC-005,21,WH-NORTH,online,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,5,9,2,1,1,0,1,17.0,22.0,21.0,51.0,18.0,19.857142857142858,2.1930626551751504,22.357142857142858,8.553965727680314,26.633333333333333,11.722313921669258,17.0,51.0,4.0,0.0,-2.5,-6.776190476190475,-4.0,-1.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-01,SKU-CHC-005,24,WH-NORTH,online,238.8,,,False,0,0,0,0,0,0,0,0,0,0,,,6,9,3,1,1,1,0,21.0,21.0,22.0,23.0,19.0,19.857142857142858,2.1930626551751504,20.214285714285715,2.2930856412793235,26.733333333333334,11.65874936610309,17.0,51.0,3.0,2.0,-0.35714285714285765,-6.876190476190477,-1.0,2.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-02,SKU-CHC-005,20,WH-NORTH,retail,199.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,10,3,1,0,0,0,24.0,17.0,17.0,18.0,23.0,20.142857142857142,2.609506430251492,20.285714285714285,2.3996336716760345,26.9,11.579857660967852,17.0,51.0,-4.0,3.0,-0.14285714285714235,-6.757142857142856,7.0,1.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-03,SKU-CHC-005,20,WH-NORTH,retail,199.0,,,False,0,0,0,0,0,0,0,0,0,0,,,1,10,3,1,0,0,0,20.0,21.0,19.0,21.0,20.0,20.571428571428573,2.2253945610567647,20.428571428571427,2.3109866595588553,26.8,11.627553482998906,17.0,51.0,0.0,1.0,0.1428571428571459,-6.228571428571428,1.0,0.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-04,SKU-CHC-005,23,WH-NORTH,retail,228.85,,,False,0,0,0,0,0,0,0,0,0,0,,,2,10,3,1,0,0,0,20.0,24.0,22.0,24.0,18.0,20.714285714285715,2.138089935299414,20.357142857142858,2.3074175660628655,26.8,11.627553482998906,17.0,51.0,3.0,1.0,0.35714285714285765,-6.085714285714285,-2.0,2.0,0.0,14.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-05,SKU-CHC-005,23,WH-NORTH,retail,228.85,,,False,0,0,0,0,0,0,0,0,0,0,,,3,10,3,1,0,0,0,23.0,20.0,21.0,20.0,22.0,20.857142857142858,2.2677868380553816,20.285714285714285,2.1989008243130215,26.966666666666665,11.53251276065683,17.0,51.0,0.0,2.0,0.571428571428573,-6.109523809523807,2.0,1.0,0.0,13.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-06,SKU-CHC-005,18,WH-NORTH,retail,179.1,,,False,0,0,0,0,0,0,0,0,0,0,,,4,10,3,1,0,0,0,23.0,20.0,17.0,17.0,22.0,21.142857142857142,2.4102953780654963,20.5,2.312175133105947,27.0,11.519099581669296,17.0,51.0,-5.0,1.0,0.6428571428571423,-5.857142857142858,6.0,1.0,0.0,12.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-07,SKU-CHC-005,20,WH-NORTH,online,199.0,,,False,0,0,0,0,0,0,0,0,0,0,,,5,10,3,1,1,0,0,18.0,23.0,21.0,21.0,18.0,21.285714285714285,2.138089935299415,20.571428571428573,2.2088732148135026,26.866666666666667,11.601823083057882,17.0,51.0,2.0,-1.0,0.7142857142857117,-5.580952380952382,-3.0,0.0,0.0,11.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-08,SKU-CHC-005,23,WH-NORTH,online,228.85,,,False,0,0,0,0,0,0,0,0,0,0,,,6,10,3,1,1,0,0,20.0,23.0,24.0,22.0,17.0,21.142857142857142,2.1930626551751535,20.5,2.210116599778175,26.933333333333334,11.554767140802142,17.0,51.0,3.0,-1.0,0.6428571428571423,-5.790476190476191,-4.0,3.0,0.0,10.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-09,SKU-CHC-005,20,WH-NORTH,retail,199.0,,,False,0,0,0,0,0,0,0,0,0,0,,,0,11,3,1,0,0,0,23.0,18.0,20.0,17.0,49.0,21.0,2.0000000000000204,20.571428571428573,2.277457614712697,27.133333333333333,11.428136280714137,17.0,51.0,-3.0,0.0,0.42857142857142705,-6.133333333333333,3.0,-26.0,0.0,9.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-10,SKU-CHC-005,18,WH-NORTH,retail,179.1,,,False,0,0,0,0,0,0,0,0,0,0,,,1,11,3,1,0,0,0,20.0,20.0,20.0,19.0,45.0,21.0,2.0000000000000204,20.785714285714285,2.044827298653446,26.166666666666668,10.719248987246015,17.0,51.0,-2.0,-2.0,0.2142857142857153,-5.166666666666668,0.0,-25.0,0.0,8.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
2026-03-11,SKU-CHC-005,21,WH-NORTH,retail,208.95,,,False,0,0,0,0,0,0,0,0,0,0,,,2,11,3,1,0,0,0,18.0,23.0,23.0,22.0,37.0,20.714285714285715,2.2886885410853353,20.714285714285715,2.1277858274441517,25.266666666666666,10.20457413777436,17.0,51.0,3.0,-2.0,0.0,-4.55238095238095,-5.0,-19.0,0.0,7.0,0,0.0,smooth,0.26551497877289126,0.0,0.16022099447513813,high
