planning_run_id,alternative_id,schedule_candidate_id,operation_id,workstation_id,machine_id,proposed_schedule_period,proposed_schedule_day,proposed_schedule_shift,operation_sequence_position,previous_operation_id,previous_setup_family_id,current_setup_family_id,changeover_time_minutes,actual_changeover_minutes,setup_switch_flag,baseline_changeover_minutes,setup_minutes_saved_vs_baseline,setup_saving_supported_flag,changeover_complexity,setup_capacity_loss_minutes,setup_changeover_cost,batching_applied_flag,batching_opportunity_flag,setup_impact_status,source_phase,advisory_only_flag
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,12,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,11,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260803,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,12,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,13,ROAD-OP-010,ROAD_FRAME_PREP,MTB_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,14,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,13,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260810,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,14,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,15,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,16,ROAD-OP-010,ROAD_FRAME_PREP,MTB_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,15,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260817,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,16,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,17,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260824,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,18,ROAD-OP-010,ROAD_FRAME_PREP,MTB_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,17,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260824,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,18,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,19,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260831,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,20,ROAD-OP-010,ROAD_FRAME_PREP,MTB_FRAME_PREP,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,19,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260831,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,20,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,21,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260907,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,22,ROAD-OP-010,ROAD_FRAME_PREP,MTB_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,21,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260907,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,22,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,23,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260914,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,24,ROAD-OP-010,ROAD_FRAME_PREP,MTB_FRAME_PREP,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,23,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260914,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,24,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260921,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,25,ROAD-OP-010,ROAD_FRAME_PREP,MTB_FRAME_PREP,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,26,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,25,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260921,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,26,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,27,ROAD-OP-010,ROAD_FRAME_PREP,MTB_FRAME_PREP,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260928,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,,,,28,ROAD-OP-010,ROAD_FRAME_PREP,ROAD_FRAME_PREP,0.0,0.0,False,18.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260928,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,27,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,ROAD_WHEEL_SUBASSEMBLY,0.0,0.0,False,10.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,,,,28,MT-OP-030,MTB_WHEEL_SUBASSEMBLY,MTB_WHEEL_SUBASSEMBLY,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260629,MT-OP-060,WS-QC,M-QC-TOOLS-001,,,,1,,,MTB_QC_TESTING,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260629,MT-OP-070,WS-PACK,M-PACK-BENCH-001,2026-06-29,2026-06-29,SHIFT-A,1,,,MTB_PACKAGING,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260928,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,2026-06-30,2026-06-30,SHIFT-A,2,,,ROAD_QC_TESTING,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260928,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,2026-06-29,2026-06-29,SHIFT-A,2,MT-OP-070,MTB_PACKAGING,ROAD_PACKAGING,6.0,6.0,True,0.0,128.7273,True,LOW,6.0,0.0,False,True,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,MT-OP-060,WS-QC,M-QC-TOOLS-001,,,,3,ROAD-OP-050,ROAD_QC_TESTING,MTB_QC_TESTING,0.0,0.0,False,8.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-MT-001-20260928,MT-OP-070,WS-PACK,M-PACK-BENCH-001,,,,3,ROAD-OP-060,ROAD_PACKAGING,MTB_PACKAGING,0.0,0.0,False,0.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,2026-07-01,2026-07-01,SHIFT-A,1,,,ROAD_BRAKE_SUBASSEMBLY,0.0,0.0,False,12.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,2026-07-07,2026-07-07,SHIFT-A,4,ROAD-OP-040,ROAD_FINAL_ASSEMBLY,ROAD_FINAL_ASSEMBLY,0.0,0.0,False,24.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,2026-07-15,2026-07-15,SHIFT-A,4,ROAD-OP-050,ROAD_QC_TESTING,ROAD_QC_TESTING,0.0,0.0,False,8.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,2026-07-16,2026-07-16,SHIFT-A,4,ROAD-OP-060,ROAD_PACKAGING,ROAD_PACKAGING,0.0,0.0,False,6.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,2026-07-07,2026-07-07,SHIFT-A,2,ROAD-OP-030,ROAD_BRAKE_SUBASSEMBLY,ROAD_BRAKE_SUBASSEMBLY,0.0,0.0,False,12.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,2026-07-15,2026-07-15,SHIFT-A,5,ROAD-OP-040,ROAD_FINAL_ASSEMBLY,ROAD_FINAL_ASSEMBLY,0.0,0.0,False,24.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,2026-07-21,2026-07-21,SHIFT-A,5,ROAD-OP-050,ROAD_QC_TESTING,ROAD_QC_TESTING,0.0,0.0,False,8.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,2026-07-24,2026-07-24,SHIFT-A,5,ROAD-OP-060,ROAD_PACKAGING,ROAD_PACKAGING,0.0,0.0,False,6.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,,,,3,ROAD-OP-030,ROAD_BRAKE_SUBASSEMBLY,ROAD_BRAKE_SUBASSEMBLY,0.0,0.0,False,12.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,2026-07-21,2026-07-21,SHIFT-A,6,ROAD-OP-040,ROAD_FINAL_ASSEMBLY,ROAD_FINAL_ASSEMBLY,0.0,0.0,False,24.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,2026-07-24,2026-07-24,SHIFT-A,6,ROAD-OP-050,ROAD_QC_TESTING,ROAD_QC_TESTING,0.0,0.0,False,8.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,2026-07-28,2026-07-28,SHIFT-A,6,ROAD-OP-060,ROAD_PACKAGING,ROAD_PACKAGING,0.0,0.0,False,6.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,,,,4,ROAD-OP-030,ROAD_BRAKE_SUBASSEMBLY,ROAD_BRAKE_SUBASSEMBLY,0.0,0.0,False,12.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,,,,7,ROAD-OP-040,ROAD_FINAL_ASSEMBLY,ROAD_FINAL_ASSEMBLY,0.0,0.0,False,24.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,,,,7,ROAD-OP-050,ROAD_QC_TESTING,ROAD_QC_TESTING,0.0,0.0,False,8.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,,,,7,ROAD-OP-060,ROAD_PACKAGING,ROAD_PACKAGING,0.0,0.0,False,6.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260727,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,,,,5,ROAD-OP-030,ROAD_BRAKE_SUBASSEMBLY,ROAD_BRAKE_SUBASSEMBLY,0.0,0.0,False,12.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
PHASE4-MPS-20260721170405,ALT-BN-CP,PSC-SKU-BIKE-ROAD-001-20260727,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,,,,8,ROAD-OP-040,ROAD_FINAL_ASSEMBLY,ROAD_FINAL_ASSEMBLY,0.0,0.0,False,24.0,0.0,False,NONE,0.0,0.0,False,False,LOW_SETUP_IMPACT,PHASE4_STEP8F_FINITE_CAPACITY_SCHEDULE_ALTERNATIVES,True
