planning_run_id,component_sku,component_name,finished_sku,schedule_candidate_id,consuming_operation_id,consuming_operation_name,workstation_id,component_operation_mapping_status,component_operation_mapping_source,required_date,expected_inbound_date,required_qty,inventory_used_qty,inbound_used_qty,remaining_shortage_qty,shortage_timing_status,late_days,source_phase,advisory_only_flag
PHASE4-MPS-20260726202343,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260921,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-08,76.9741,0.0,0.0,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-08,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260928,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-09-14,2026-08-08,10.9963,0.0,0.0,10.9963,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260928,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-09-22,2026-08-08,14.202,0.0,0.0,14.202,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260706,MT-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-06,2026-08-15,76.9741,40.0185,0.0,36.9556,LATE_INBOUND,40,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260713,MT-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-13,2026-08-15,76.9741,0.0,0.0,76.9741,LATE_INBOUND,33,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260720,MT-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-20,2026-08-15,76.9741,0.0,0.0,76.9741,LATE_INBOUND,26,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260727,MT-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-08-07,2026-08-15,76.9741,0.0,0.0,76.9741,LATE_INBOUND,8,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260817,MT-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-15,76.9741,0.0,0.0,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-06,2026-08-13,99.0098,56.0005,0.0,43.0093,LATE_INBOUND,38,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-13,2026-08-13,99.414,0.0,0.0,99.414,LATE_INBOUND,31,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-31,2026-08-13,99.414,0.0,0.0,99.414,LATE_INBOUND,13,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-13,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-13,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-13,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-13,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260706,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-21,2026-08-04,76.9741,70.019,0.0,6.9551,LATE_INBOUND,14,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-31,2026-08-04,99.0098,0.0,0.0,99.0098,LATE_INBOUND,4,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260803,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-10-01,2026-08-04,76.9741,0.0,34.9415,42.0326,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-10-12,2026-08-04,99.414,0.0,0.0,99.414,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260810,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-10-20,2026-08-04,76.9741,0.0,0.0,76.9741,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260817,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,76.9741,0.0,0.0,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260824,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,76.9741,0.0,0.0,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260831,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,76.9741,0.0,0.0,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260907,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,76.9741,0.0,0.0,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260914,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,76.9741,0.0,0.0,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260921,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,76.9741,0.0,0.0,76.9741,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,99.414,0.0,0.0,99.414,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260928,MT-OP-050,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-09-30,2026-08-04,10.9963,0.0,0.0,10.9963,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-PEDAL-SET-001,Pedal Set,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260928,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-04,14.202,0.0,0.0,14.202,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260713,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-17,2026-08-06,153.9482,40.0888,0.0,113.8594,LATE_INBOUND,20,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260817,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-10-01,2026-08-06,153.9482,0.0,10.9957,142.9525,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260824,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-10-20,2026-08-06,153.9482,0.0,0.0,153.9482,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260831,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-06,153.9482,0.0,0.0,153.9482,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260907,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-06,153.9482,0.0,0.0,153.9482,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260914,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-06,153.9482,0.0,0.0,153.9482,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260921,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-06,153.9482,0.0,0.0,153.9482,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,SKU-BIKE-MT-001,PSC-SKU-BIKE-MT-001-20260928,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-09-14,2026-08-06,21.9926,0.0,0.0,21.9926,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-07-31,2026-08-05,198.828,8.9814,0.0,189.8466,LATE_INBOUND,5,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-10-12,2026-08-05,198.828,0.0,51.1987,147.6293,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-05,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-05,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-05,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-05,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-05,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,,2026-08-05,198.828,0.0,0.0,198.828,REQUIRED_DATE_UNAVAILABLE_REVIEW,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,SKU-BIKE-ROAD-001,PSC-SKU-BIKE-ROAD-001-20260928,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,EXPLICIT_CONSUMING_OPERATION_MAPPED,PLANNING_MASTER_FROM_BOM_ROUTING_DESIGN,2026-09-22,2026-08-05,28.404,0.0,0.0,28.404,UNRESOLVED_SHORTAGE,0,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
