planning_run_id,schedule_candidate_id,operation_id,workstation_id,machine_id,required_hours,available_hours_reference,current_utilization_pct,quality_adjusted_utilization_pct,maintenance_impact_level,capacity_feasibility_status,capacity_blocker_flag,note_no_capacity_change_flag,source_phase,advisory_only_flag
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,MT-OP-040,WS-BRAKE-SUB,M-BRAKE-BENCH-001,32.6781,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,MT-OP-050,WS-FINAL-ASM,M-FINAL-STAND-001,69.9233,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,MT-OP-060,WS-QC,M-QC-TOOLS-001,29.0766,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,MT-OP-070,WS-PACK,M-PACK-BENCH-001,21.9646,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,MT-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,5.0114,36.25,30.6918,30.6918,CRITICAL,FEASIBLE,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,MT-OP-020,WS-FORK-SUSP,M-FORK-BENCH-001,6.1471,36.25,16.4085,17.6087,HIGH,FEASIBLE,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,MT-OP-030,WS-WHEEL-SUB,M-WHEEL-TRUE-001,6.1723,36.25,34.4984,37.1718,CRITICAL,FEASIBLE,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,MT-OP-040,WS-BRAKE-SUB,M-BRAKE-BENCH-001,4.6683,36.25,27.3632,27.6977,HIGH,FEASIBLE,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,MT-OP-050,WS-FINAL-ASM,M-FINAL-STAND-001,9.989,36.25,52.2254,58.8177,CRITICAL,FEASIBLE,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,MT-OP-060,WS-QC,M-QC-TOOLS-001,4.1538,36.25,23.5198,24.1243,HIGH,FEASIBLE,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,MT-OP-070,WS-PACK,M-PACK-BENCH-001,3.1378,36.25,18.895,18.9323,HIGH,FEASIBLE,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,20.8997,36.25,111.2409,111.2409,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,26.2944,36.25,128.065,138.0477,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,19.2518,36.25,101.4035,102.6778,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,40.7434,36.25,193.7973,218.4047,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,16.7098,36.25,87.797,90.0999,HIGH,HIGH_UTILIZATION_WARNING,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,13.5768,36.25,70.5599,70.7019,HIGH,FEASIBLE,False,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.3202,36.25,202.2771,202.2771,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.2115,36.25,233.8143,252.058,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.2987,36.25,185.0831,187.4195,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,74.7044,36.25,353.7999,398.7676,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.638,36.25,160.4417,164.6642,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.8936,36.25,128.952,129.2125,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260727,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260803,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260810,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260817,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260824,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260831,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260907,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-040,WS-FINAL-ASM,M-FINAL-STAND-001,75.0093,36.25,354.5433,399.6048,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-050,WS-QC,M-QC-TOOLS-001,30.763,36.25,160.7762,165.008,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260914,ROAD-OP-060,WS-PACK,M-PACK-BENCH-001,24.9952,36.25,129.2308,129.4918,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-010,WS-FRAME-PREP,M-FRAME-JIG-001,38.4767,36.25,202.7045,202.7045,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-020,WS-WHEEL-SUB,M-WHEEL-TRUE-001,48.4084,36.25,234.3161,252.5983,CRITICAL,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260921,ROAD-OP-030,WS-BRAKE-SUB,M-BRAKE-BENCH-001,35.4428,36.25,185.4734,187.8149,HIGH,CAPACITY_BLOCKED,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
