planning_run_id,finished_sku,operation_id,operation_name,required_input_wip_item_id,wip_buffer_id,accepted_wip_available_qty,required_wip_qty,wip_surplus_qty,wip_shortage_qty,wip_coverage_pct,downstream_can_consume_wip_flag,note_no_wip_consumption_flag,balance_status,source_phase,advisory_only_flag
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-FORK-READY,BUF-MT-FORK,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,45.0,76.9741,0.0,31.974100000000007,58.461222671002325,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,39.0,76.9741,0.0,37.97410000000001,50.666392981535346,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-070,Packaging,WIP-MT-QC-PASSED,BUF-MT-QC,18.0,76.9741,0.0,58.97410000000001,23.384489068400928,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-FORK-READY,BUF-MT-FORK,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,45.0,76.9741,0.0,31.974100000000007,58.461222671002325,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,39.0,76.9741,0.0,37.97410000000001,50.666392981535346,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-070,Packaging,WIP-MT-QC-PASSED,BUF-MT-QC,18.0,76.9741,0.0,58.97410000000001,23.384489068400928,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-FORK-READY,BUF-MT-FORK,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,45.0,76.9741,0.0,31.974100000000007,58.461222671002325,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,39.0,76.9741,0.0,37.97410000000001,50.666392981535346,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-070,Packaging,WIP-MT-QC-PASSED,BUF-MT-QC,18.0,76.9741,0.0,58.97410000000001,23.384489068400928,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-FORK-READY,BUF-MT-FORK,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,45.0,76.9741,0.0,31.974100000000007,58.461222671002325,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,39.0,76.9741,0.0,37.97410000000001,50.666392981535346,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,0.0,76.9741,0.0,76.9741,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-070,Packaging,WIP-MT-QC-PASSED,BUF-MT-QC,18.0,76.9741,0.0,58.97410000000001,23.384489068400928,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,0.0,10.9963,0.0,10.9963,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,0.0,10.9963,0.0,10.9963,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,0.0,10.9963,0.0,10.9963,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-FORK-READY,BUF-MT-FORK,0.0,10.9963,0.0,10.9963,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,45.0,10.9963,34.0037,0.0,100.0,True,True,WIP_FULLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,39.0,10.9963,28.003700000000002,0.0,100.0,True,True,WIP_FULLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,0.0,10.9963,0.0,10.9963,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-MT-001,MT-OP-070,Packaging,WIP-MT-QC-PASSED,BUF-MT-QC,18.0,10.9963,7.0037,0.0,100.0,True,True,WIP_FULLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,0.0,53.9995,0.0,53.9995,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,0.0,53.9995,0.0,53.9995,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,40.0,53.9995,0.0,13.999499999999998,74.07475995148104,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,38.0,53.9995,0.0,15.999499999999998,70.37102195390699,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,0.0,53.9995,0.0,53.9995,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,20.0,53.9995,0.0,33.9995,37.03737997574052,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,0.0,99.0098,0.0,99.0098,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,0.0,99.0098,0.0,99.0098,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,40.0,99.0098,0.0,59.0098,40.40004120804203,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,38.0,99.0098,0.0,61.0098,38.380039147639934,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,0.0,99.0098,0.0,99.0098,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,20.0,99.0098,0.0,79.0098,20.200020604021017,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,40.0,99.414,0.0,59.414,40.2357816806486,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,38.0,99.414,0.0,61.414,38.22399259661617,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,20.0,99.414,0.0,79.414,20.1178908403243,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,40.0,99.414,0.0,59.414,40.2357816806486,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,38.0,99.414,0.0,61.414,38.22399259661617,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,20.0,99.414,0.0,79.414,20.1178908403243,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,40.0,99.414,0.0,59.414,40.2357816806486,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,38.0,99.414,0.0,61.414,38.22399259661617,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,20.0,99.414,0.0,79.414,20.1178908403243,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,40.0,99.414,0.0,59.414,40.2357816806486,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,38.0,99.414,0.0,61.414,38.22399259661617,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,0.0,99.414,0.0,99.414,0.0,False,True,WIP_SHORTAGE,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,20.0,99.414,0.0,79.414,20.1178908403243,True,True,WIP_PARTIALLY_COVERS_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
PHASE4-MPS-20260711134649,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,,,0.0,0.0,0.0,0.0,0.0,False,True,NO_WIP_REQUIRED_FIRST_OPERATION,PHASE4_STEP8D_WIP_AWARE_SCHEDULE_FEASIBILITY,True
