planning_run_id,forecast_period,planning_period,period_start,period_end,finished_sku,component_sku,component_name,finished_goods_forecast_qty,mps_planned_production_qty,quantity_per_finished_unit,gross_component_requirement_qty,bom_explosion_basis,source_phase,advisory_only_flag
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-MT-001,SKU-COMP-FRAME-MT-001,Mountain Bike Reinforced Frame,10.9963,10.9963,1,10.9963,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-MT-001,SKU-COMP-WHEEL-MT-29,Mountain Bike 29 Inch Wheel,10.9963,10.9963,2,21.9926,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-MT-001,SKU-COMP-TIRE-MT-29,Mountain Bike 29 Inch Tire,10.9963,10.9963,2,21.9926,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-MT-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,10.9963,10.9963,1,10.9963,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-MT-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,10.9963,10.9963,1,10.9963,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-MT-001,SKU-COMP-PEDAL-SET-001,Pedal Set,10.9963,10.9963,1,10.9963,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-28,2026-09-28,2026-09-28,2026-10-04,SKU-BIKE-MT-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,10.9963,10.9963,1,10.9963,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-06-29,2026-06-29,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,69.9995,53.9995,1,53.9995,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-06-29,2026-06-29,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,69.9995,53.9995,2,107.999,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-06-29,2026-06-29,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,69.9995,53.9995,2,107.999,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-06-29,2026-06-29,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,69.9995,53.9995,1,53.9995,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-06-29,2026-06-29,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,69.9995,53.9995,1,53.9995,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-06-29,2026-06-29,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,69.9995,53.9995,1,53.9995,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-06-29,2026-06-29,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,69.9995,53.9995,1,53.9995,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-06,2026-07-06,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.0098,99.0098,1,99.0098,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-06,2026-07-06,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.0098,99.0098,2,198.0196,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-06,2026-07-06,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.0098,99.0098,2,198.0196,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-06,2026-07-06,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.0098,99.0098,1,99.0098,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-06,2026-07-06,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.0098,99.0098,1,99.0098,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-06,2026-07-06,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.0098,99.0098,1,99.0098,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-06,2026-07-06,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.0098,99.0098,1,99.0098,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-13,2026-07-13,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-13,2026-07-13,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-13,2026-07-13,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-13,2026-07-13,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-13,2026-07-13,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-13,2026-07-13,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-13,2026-07-13,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-20,2026-07-20,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-20,2026-07-20,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-20,2026-07-20,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-20,2026-07-20,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-20,2026-07-20,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-20,2026-07-20,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-20,2026-07-20,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-27,2026-07-27,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-27,2026-07-27,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-27,2026-07-27,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-27,2026-07-27,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-27,2026-07-27,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-27,2026-07-27,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-07-27,2026-07-27,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-03,2026-08-03,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-03,2026-08-03,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-03,2026-08-03,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-03,2026-08-03,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-03,2026-08-03,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-03,2026-08-03,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-03,2026-08-03,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-10,2026-08-10,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-10,2026-08-10,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-10,2026-08-10,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-10,2026-08-10,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-10,2026-08-10,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-10,2026-08-10,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-10,2026-08-10,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-17,2026-08-17,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-17,2026-08-17,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-17,2026-08-17,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-17,2026-08-17,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-17,2026-08-17,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-17,2026-08-17,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-17,2026-08-17,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-24,2026-08-24,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-24,2026-08-24,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-24,2026-08-24,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-24,2026-08-24,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-24,2026-08-24,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-24,2026-08-24,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-24,2026-08-24,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-31,2026-08-31,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-31,2026-08-31,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-31,2026-08-31,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-31,2026-08-31,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-31,2026-08-31,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-31,2026-08-31,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-08-31,2026-08-31,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-07,2026-09-07,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-07,2026-09-07,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-07,2026-09-07,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-07,2026-09-07,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-07,2026-09-07,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-07,2026-09-07,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-07,2026-09-07,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-14,2026-09-14,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-14,2026-09-14,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-14,2026-09-14,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-14,2026-09-14,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,Front Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-14,2026-09-14,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,Rear Brake Assembly,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-14,2026-09-14,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,Pedal Set,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-14,2026-09-14,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,Bolts and Nuts Kit,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-21,2026-09-21,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,Road Bike Aluminum Frame,99.414,99.414,1,99.414,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-21,2026-09-21,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,Road Bike 700C Wheel,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
PHASE4-MPS-20260630131851,2026-09-21,2026-09-21,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,Road Bike 700C Tire,99.414,99.414,2,198.828,MPS_PLANNED_PRODUCTION,PHASE4_MPS_BOM_BRIDGE,True
