planning_run_id,edge_id,schedule_candidate_id,from_node_id,to_node_id,finished_sku,from_operation_id,to_operation_id,dependency_type,required_quantity,available_quantity,critical_edge_flag,blocker_reason,source_phase,advisory_only_flag
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-010-MT-OP-030,PSC-SKU-BIKE-MT-001-20260727,PSC-SKU-BIKE-MT-001-20260727-MT-OP-010,PSC-SKU-BIKE-MT-001-20260727-MT-OP-030,SKU-BIKE-MT-001,MT-OP-010,MT-OP-030,FINISH_TO_START,60.0,42.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-010-MT-OP-040,PSC-SKU-BIKE-MT-001-20260727,PSC-SKU-BIKE-MT-001-20260727-MT-OP-010,PSC-SKU-BIKE-MT-001-20260727-MT-OP-040,SKU-BIKE-MT-001,MT-OP-010,MT-OP-040,FINISH_TO_START,60.0,42.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-020-MT-OP-050,PSC-SKU-BIKE-MT-001-20260727,PSC-SKU-BIKE-MT-001-20260727-MT-OP-020,PSC-SKU-BIKE-MT-001-20260727-MT-OP-050,SKU-BIKE-MT-001,MT-OP-020,MT-OP-050,MERGE_DEPENDENCY,60.0,42.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-030-MT-OP-050,PSC-SKU-BIKE-MT-001-20260727,PSC-SKU-BIKE-MT-001-20260727-MT-OP-030,PSC-SKU-BIKE-MT-001-20260727-MT-OP-050,SKU-BIKE-MT-001,MT-OP-030,MT-OP-050,MERGE_DEPENDENCY,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-040-MT-OP-050,PSC-SKU-BIKE-MT-001-20260727,PSC-SKU-BIKE-MT-001-20260727-MT-OP-040,PSC-SKU-BIKE-MT-001-20260727-MT-OP-050,SKU-BIKE-MT-001,MT-OP-040,MT-OP-050,MERGE_DEPENDENCY,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-050-MT-OP-060,PSC-SKU-BIKE-MT-001-20260727,PSC-SKU-BIKE-MT-001-20260727-MT-OP-050,PSC-SKU-BIKE-MT-001-20260727-MT-OP-060,SKU-BIKE-MT-001,MT-OP-050,MT-OP-060,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-060-MT-OP-070,PSC-SKU-BIKE-MT-001-20260727,PSC-SKU-BIKE-MT-001-20260727-MT-OP-060,PSC-SKU-BIKE-MT-001-20260727-MT-OP-070,SKU-BIKE-MT-001,MT-OP-060,MT-OP-070,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-010-ROAD-OP-020,PSC-SKU-BIKE-ROAD-001-20260727,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-010,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-020,SKU-BIKE-ROAD-001,ROAD-OP-010,ROAD-OP-020,FINISH_TO_START,60.0,53.9995,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-010-ROAD-OP-030,PSC-SKU-BIKE-ROAD-001-20260727,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-010,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-030,SKU-BIKE-ROAD-001,ROAD-OP-010,ROAD-OP-030,FINISH_TO_START,60.0,53.9995,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-020-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260727,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-020,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-040,SKU-BIKE-ROAD-001,ROAD-OP-020,ROAD-OP-040,MERGE_DEPENDENCY,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-030-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260727,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-030,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-040,SKU-BIKE-ROAD-001,ROAD-OP-030,ROAD-OP-040,MERGE_DEPENDENCY,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-040-ROAD-OP-050,PSC-SKU-BIKE-ROAD-001-20260727,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-050,SKU-BIKE-ROAD-001,ROAD-OP-040,ROAD-OP-050,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-050-ROAD-OP-060,PSC-SKU-BIKE-ROAD-001-20260727,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-050,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-060,SKU-BIKE-ROAD-001,ROAD-OP-050,ROAD-OP-060,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-010-MT-OP-020,PSC-SKU-BIKE-MT-001-20260803,PSC-SKU-BIKE-MT-001-20260803-MT-OP-010,PSC-SKU-BIKE-MT-001-20260803-MT-OP-020,SKU-BIKE-MT-001,MT-OP-010,MT-OP-020,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-010-MT-OP-030,PSC-SKU-BIKE-MT-001-20260803,PSC-SKU-BIKE-MT-001-20260803-MT-OP-010,PSC-SKU-BIKE-MT-001-20260803-MT-OP-030,SKU-BIKE-MT-001,MT-OP-010,MT-OP-030,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-010-MT-OP-040,PSC-SKU-BIKE-MT-001-20260803,PSC-SKU-BIKE-MT-001-20260803-MT-OP-010,PSC-SKU-BIKE-MT-001-20260803-MT-OP-040,SKU-BIKE-MT-001,MT-OP-010,MT-OP-040,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-020-MT-OP-050,PSC-SKU-BIKE-MT-001-20260803,PSC-SKU-BIKE-MT-001-20260803-MT-OP-020,PSC-SKU-BIKE-MT-001-20260803-MT-OP-050,SKU-BIKE-MT-001,MT-OP-020,MT-OP-050,MERGE_DEPENDENCY,60.0,60.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-030-MT-OP-050,PSC-SKU-BIKE-MT-001-20260803,PSC-SKU-BIKE-MT-001-20260803-MT-OP-030,PSC-SKU-BIKE-MT-001-20260803-MT-OP-050,SKU-BIKE-MT-001,MT-OP-030,MT-OP-050,MERGE_DEPENDENCY,60.0,60.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-040-MT-OP-050,PSC-SKU-BIKE-MT-001-20260803,PSC-SKU-BIKE-MT-001-20260803-MT-OP-040,PSC-SKU-BIKE-MT-001-20260803-MT-OP-050,SKU-BIKE-MT-001,MT-OP-040,MT-OP-050,MERGE_DEPENDENCY,60.0,60.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-050-MT-OP-060,PSC-SKU-BIKE-MT-001-20260803,PSC-SKU-BIKE-MT-001-20260803-MT-OP-050,PSC-SKU-BIKE-MT-001-20260803-MT-OP-060,SKU-BIKE-MT-001,MT-OP-050,MT-OP-060,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-060-MT-OP-070,PSC-SKU-BIKE-MT-001-20260803,PSC-SKU-BIKE-MT-001-20260803-MT-OP-060,PSC-SKU-BIKE-MT-001-20260803-MT-OP-070,SKU-BIKE-MT-001,MT-OP-060,MT-OP-070,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-010-ROAD-OP-020,PSC-SKU-BIKE-ROAD-001-20260803,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-010,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-020,SKU-BIKE-ROAD-001,ROAD-OP-010,ROAD-OP-020,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-010-ROAD-OP-030,PSC-SKU-BIKE-ROAD-001-20260803,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-010,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-030,SKU-BIKE-ROAD-001,ROAD-OP-010,ROAD-OP-030,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-020-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260803,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-020,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-040,SKU-BIKE-ROAD-001,ROAD-OP-020,ROAD-OP-040,MERGE_DEPENDENCY,60.0,60.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-030-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260803,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-030,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-040,SKU-BIKE-ROAD-001,ROAD-OP-030,ROAD-OP-040,MERGE_DEPENDENCY,60.0,60.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-040-ROAD-OP-050,PSC-SKU-BIKE-ROAD-001-20260803,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-050,SKU-BIKE-ROAD-001,ROAD-OP-040,ROAD-OP-050,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-050-ROAD-OP-060,PSC-SKU-BIKE-ROAD-001-20260803,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-050,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-060,SKU-BIKE-ROAD-001,ROAD-OP-050,ROAD-OP-060,FINISH_TO_START,15.4128,60.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-010-MT-OP-020,PSC-SKU-BIKE-MT-001-20260810,PSC-SKU-BIKE-MT-001-20260810-MT-OP-010,PSC-SKU-BIKE-MT-001-20260810-MT-OP-020,SKU-BIKE-MT-001,MT-OP-010,MT-OP-020,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-010-MT-OP-030,PSC-SKU-BIKE-MT-001-20260810,PSC-SKU-BIKE-MT-001-20260810-MT-OP-010,PSC-SKU-BIKE-MT-001-20260810-MT-OP-030,SKU-BIKE-MT-001,MT-OP-010,MT-OP-030,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-010-MT-OP-040,PSC-SKU-BIKE-MT-001-20260810,PSC-SKU-BIKE-MT-001-20260810-MT-OP-010,PSC-SKU-BIKE-MT-001-20260810-MT-OP-040,SKU-BIKE-MT-001,MT-OP-010,MT-OP-040,FINISH_TO_START,60.0,60.0,True,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-020-MT-OP-050,PSC-SKU-BIKE-MT-001-20260810,PSC-SKU-BIKE-MT-001-20260810-MT-OP-020,PSC-SKU-BIKE-MT-001-20260810-MT-OP-050,SKU-BIKE-MT-001,MT-OP-020,MT-OP-050,MERGE_DEPENDENCY,24.5212,60.0,False,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-030-MT-OP-050,PSC-SKU-BIKE-MT-001-20260810,PSC-SKU-BIKE-MT-001-20260810-MT-OP-030,PSC-SKU-BIKE-MT-001-20260810-MT-OP-050,SKU-BIKE-MT-001,MT-OP-030,MT-OP-050,MERGE_DEPENDENCY,24.5212,60.0,False,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-040-MT-OP-050,PSC-SKU-BIKE-MT-001-20260810,PSC-SKU-BIKE-MT-001-20260810-MT-OP-040,PSC-SKU-BIKE-MT-001-20260810-MT-OP-050,SKU-BIKE-MT-001,MT-OP-040,MT-OP-050,MERGE_DEPENDENCY,24.5212,60.0,False,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-050-MT-OP-060,PSC-SKU-BIKE-MT-001-20260810,PSC-SKU-BIKE-MT-001-20260810-MT-OP-050,PSC-SKU-BIKE-MT-001-20260810-MT-OP-060,SKU-BIKE-MT-001,MT-OP-050,MT-OP-060,FINISH_TO_START,0.0,24.5212,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-060-MT-OP-070,PSC-SKU-BIKE-MT-001-20260810,PSC-SKU-BIKE-MT-001-20260810-MT-OP-060,PSC-SKU-BIKE-MT-001-20260810-MT-OP-070,SKU-BIKE-MT-001,MT-OP-060,MT-OP-070,FINISH_TO_START,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-010-ROAD-OP-020,PSC-SKU-BIKE-ROAD-001-20260810,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-010,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-020,SKU-BIKE-ROAD-001,ROAD-OP-010,ROAD-OP-020,FINISH_TO_START,60.0,60.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-010-ROAD-OP-030,PSC-SKU-BIKE-ROAD-001-20260810,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-010,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-030,SKU-BIKE-ROAD-001,ROAD-OP-010,ROAD-OP-030,FINISH_TO_START,60.0,60.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-020-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260810,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-020,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-040,SKU-BIKE-ROAD-001,ROAD-OP-020,ROAD-OP-040,MERGE_DEPENDENCY,0.0,60.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-030-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260810,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-030,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-040,SKU-BIKE-ROAD-001,ROAD-OP-030,ROAD-OP-040,MERGE_DEPENDENCY,0.0,60.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-040-ROAD-OP-050,PSC-SKU-BIKE-ROAD-001-20260810,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-050,SKU-BIKE-ROAD-001,ROAD-OP-040,ROAD-OP-050,FINISH_TO_START,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-050-ROAD-OP-060,PSC-SKU-BIKE-ROAD-001-20260810,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-050,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-060,SKU-BIKE-ROAD-001,ROAD-OP-050,ROAD-OP-060,FINISH_TO_START,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-010-MT-OP-020,PSC-SKU-BIKE-MT-001-20260817,PSC-SKU-BIKE-MT-001-20260817-MT-OP-010,PSC-SKU-BIKE-MT-001-20260817-MT-OP-020,SKU-BIKE-MT-001,MT-OP-010,MT-OP-020,FINISH_TO_START,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-010-MT-OP-030,PSC-SKU-BIKE-MT-001-20260817,PSC-SKU-BIKE-MT-001-20260817-MT-OP-010,PSC-SKU-BIKE-MT-001-20260817-MT-OP-030,SKU-BIKE-MT-001,MT-OP-010,MT-OP-030,FINISH_TO_START,20.0,0.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-010-MT-OP-040,PSC-SKU-BIKE-MT-001-20260817,PSC-SKU-BIKE-MT-001-20260817-MT-OP-010,PSC-SKU-BIKE-MT-001-20260817-MT-OP-040,SKU-BIKE-MT-001,MT-OP-010,MT-OP-040,FINISH_TO_START,14.0,0.0,True,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-020-MT-OP-050,PSC-SKU-BIKE-MT-001-20260817,PSC-SKU-BIKE-MT-001-20260817-MT-OP-020,PSC-SKU-BIKE-MT-001-20260817-MT-OP-050,SKU-BIKE-MT-001,MT-OP-020,MT-OP-050,MERGE_DEPENDENCY,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-030-MT-OP-050,PSC-SKU-BIKE-MT-001-20260817,PSC-SKU-BIKE-MT-001-20260817-MT-OP-030,PSC-SKU-BIKE-MT-001-20260817-MT-OP-050,SKU-BIKE-MT-001,MT-OP-030,MT-OP-050,MERGE_DEPENDENCY,0.0,20.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-040-MT-OP-050,PSC-SKU-BIKE-MT-001-20260817,PSC-SKU-BIKE-MT-001-20260817-MT-OP-040,PSC-SKU-BIKE-MT-001-20260817-MT-OP-050,SKU-BIKE-MT-001,MT-OP-040,MT-OP-050,MERGE_DEPENDENCY,0.0,14.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-050-MT-OP-060,PSC-SKU-BIKE-MT-001-20260817,PSC-SKU-BIKE-MT-001-20260817-MT-OP-050,PSC-SKU-BIKE-MT-001-20260817-MT-OP-060,SKU-BIKE-MT-001,MT-OP-050,MT-OP-060,FINISH_TO_START,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-060-MT-OP-070,PSC-SKU-BIKE-MT-001-20260817,PSC-SKU-BIKE-MT-001-20260817-MT-OP-060,PSC-SKU-BIKE-MT-001-20260817-MT-OP-070,SKU-BIKE-MT-001,MT-OP-060,MT-OP-070,FINISH_TO_START,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-010-ROAD-OP-020,PSC-SKU-BIKE-ROAD-001-20260817,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-010,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-020,SKU-BIKE-ROAD-001,ROAD-OP-010,ROAD-OP-020,FINISH_TO_START,0.0,60.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-010-ROAD-OP-030,PSC-SKU-BIKE-ROAD-001-20260817,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-010,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-030,SKU-BIKE-ROAD-001,ROAD-OP-010,ROAD-OP-030,FINISH_TO_START,0.0,60.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-020-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260817,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-020,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-040,SKU-BIKE-ROAD-001,ROAD-OP-020,ROAD-OP-040,MERGE_DEPENDENCY,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-030-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260817,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-030,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-040,SKU-BIKE-ROAD-001,ROAD-OP-030,ROAD-OP-040,MERGE_DEPENDENCY,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-040-ROAD-OP-050,PSC-SKU-BIKE-ROAD-001-20260817,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-040,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-050,SKU-BIKE-ROAD-001,ROAD-OP-040,ROAD-OP-050,FINISH_TO_START,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-050-ROAD-OP-060,PSC-SKU-BIKE-ROAD-001-20260817,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-050,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-060,SKU-BIKE-ROAD-001,ROAD-OP-050,ROAD-OP-060,FINISH_TO_START,0.0,0.0,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-010-MT-OP-020,PSC-SKU-BIKE-MT-001-20260824,PSC-SKU-BIKE-MT-001-20260824-MT-OP-010,PSC-SKU-BIKE-MT-001-20260824-MT-OP-020,SKU-BIKE-MT-001,MT-OP-010,MT-OP-020,FINISH_TO_START,40.5627,76.9741,False,,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-010-MT-OP-030,PSC-SKU-BIKE-MT-001-20260824,PSC-SKU-BIKE-MT-001-20260824-MT-OP-010,PSC-SKU-BIKE-MT-001-20260824-MT-OP-030,SKU-BIKE-MT-001,MT-OP-010,MT-OP-030,FINISH_TO_START,24.5212,76.9741,False,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-010-MT-OP-040,PSC-SKU-BIKE-MT-001-20260824,PSC-SKU-BIKE-MT-001-20260824-MT-OP-010,PSC-SKU-BIKE-MT-001-20260824-MT-OP-040,SKU-BIKE-MT-001,MT-OP-010,MT-OP-040,FINISH_TO_START,24.5212,76.9741,False,MATERIAL_SHORTAGE_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
