planning_run_id,period_start,period_end,workstation_id,workstation_name,workstation_capacity_status,workstation_utilization_pct,capacity_gap_hours,machine_constraint_flag,labor_constraint_flag,labor_high_utilization_warning_flag,estimated_queue_pressure_score,estimated_queue_pressure_level,estimated_wip_risk_level,routing_join_pressure_flag,parallel_merge_pressure_flag,period_bottleneck_visibility_score,period_bottleneck_visibility_level,period_bottleneck_reason,evidence_type,confirmation_status,source_phase,advisory_only_flag
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,-22.03137000000001,False,False,False,80.0,HIGH,HIGH,False,False,93.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-17,2026-08-23,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,-10.596161666666667,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402296,-37.23037833333333,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,-48.68958500000002,False,False,False,100.0,CRITICAL,CRITICAL,False,False,125.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,-30.98410833333334,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,-3.7866183333333368,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,-92.27194666666668,False,False,True,185.0,CRITICAL,CRITICAL,True,True,206.0,CRITICAL,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE;ROUTING_JOIN_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,-22.03137000000001,False,False,False,80.0,HIGH,HIGH,False,False,93.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-24,2026-08-30,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,-10.596161666666667,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402296,-37.23037833333333,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,-48.68958500000002,False,False,False,100.0,CRITICAL,CRITICAL,False,False,125.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,-30.98410833333334,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,-3.7866183333333368,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,-92.27194666666668,False,False,True,185.0,CRITICAL,CRITICAL,True,True,206.0,CRITICAL,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE;ROUTING_JOIN_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,-22.03137000000001,False,False,False,80.0,HIGH,HIGH,False,False,93.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-08-31,2026-09-06,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,-10.596161666666667,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402296,-37.23037833333333,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,-48.68958500000002,False,False,False,100.0,CRITICAL,CRITICAL,False,False,125.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,-30.98410833333334,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,-3.7866183333333368,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,-92.27194666666668,False,False,True,185.0,CRITICAL,CRITICAL,True,True,206.0,CRITICAL,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE;ROUTING_JOIN_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,-22.03137000000001,False,False,False,80.0,HIGH,HIGH,False,False,93.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-07,2026-09-13,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,-10.596161666666667,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402296,-37.23037833333333,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,-48.68958500000002,False,False,False,100.0,CRITICAL,CRITICAL,False,False,125.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,-30.98410833333334,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,-3.7866183333333368,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,-92.27194666666668,False,False,True,185.0,CRITICAL,CRITICAL,True,True,206.0,CRITICAL,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE;ROUTING_JOIN_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,-22.03137000000001,False,False,False,80.0,HIGH,HIGH,False,False,93.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-14,2026-09-20,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,-10.596161666666667,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402296,-37.23037833333333,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,-48.68958500000002,False,False,False,100.0,CRITICAL,CRITICAL,False,False,125.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,-30.98410833333334,False,False,True,100.0,CRITICAL,CRITICAL,False,False,115.0,HIGH,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,-3.7866183333333368,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,-92.27194666666668,False,False,True,185.0,CRITICAL,CRITICAL,True,True,206.0,CRITICAL,WORKSTATION_OVERLOAD;LABOR_STRESS_WARNING;QUEUE_PRESSURE;ROUTING_JOIN_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,-22.03137000000001,False,False,False,80.0,HIGH,HIGH,False,False,93.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-21,2026-09-27,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,-10.596161666666667,False,False,False,60.0,HIGH,HIGH,False,False,81.0,HIGH,WORKSTATION_OVERLOAD;QUEUE_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-28,2026-10-04,WS-FRAME-PREP,Frame Preparation Station,FEASIBLE,30.69177471264368,25.124231666666667,False,False,False,0.0,LOW,LOW,False,False,0.0,LOW,LOW_PLANNING_BOTTLENECK_EVIDENCE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-28,2026-10-04,WS-WHEEL-SUB,Wheel Subassembly Station,FEASIBLE,34.49835862068966,23.744345,False,False,False,0.0,LOW,LOW,False,False,0.0,LOW,LOW_PLANNING_BOTTLENECK_EVIDENCE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-28,2026-10-04,WS-BRAKE-SUB,Brake Subassembly Station,FEASIBLE,27.36319540229885,26.330841666666664,False,False,False,0.0,LOW,LOW,False,False,0.0,LOW,LOW_PLANNING_BOTTLENECK_EVIDENCE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-28,2026-10-04,WS-FORK-SUSP,Fork and Suspension Prep Station,FEASIBLE,16.408519540229882,30.30191166666667,False,False,False,0.0,LOW,LOW,False,False,0.0,LOW,LOW_PLANNING_BOTTLENECK_EVIDENCE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-28,2026-10-04,WS-FINAL-ASM,Final Assembly Station,FEASIBLE,52.22539770114943,17.318293333333333,False,False,False,35.0,MEDIUM,MEDIUM,True,True,41.0,MEDIUM,ROUTING_JOIN_PRESSURE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-28,2026-10-04,WS-QC,Final Quality Control Station,FEASIBLE,23.51975172413793,27.72409,False,False,False,0.0,LOW,LOW,False,False,0.0,LOW,LOW_PLANNING_BOTTLENECK_EVIDENCE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
PHASE4-MPS-20260701122722,2026-09-28,2026-10-04,WS-PACK,Packaging Station,FEASIBLE,18.89503908045977,29.400548333333333,False,False,False,0.0,LOW,LOW,False,False,0.0,LOW,LOW_PLANNING_BOTTLENECK_EVIDENCE,CAPACITY_AND_ESTIMATED_QUEUE_PRESSURE,PLANNING_EVIDENCE_ONLY_NOT_SIMULATION_CONFIRMED,PHASE4_STEP5B_BOTTLENECK_VISIBILITY,True
