planning_run_id,period_start,period_end,workstation_id,workstation_name,operation_count,finished_sku_count,total_planned_production_qty,required_setup_hours,required_run_hours,required_move_hours,total_required_hours,available_hours,utilization_pct,capacity_gap_hours,capacity_status,overload_flag,near_capacity_flag,no_capacity_record_flag,workstation_capacity_basis,workstation_capacity_unit_count,effective_workstation_available_hours,workstation_capacity_interpretation,capacity_planning_basis,source_phase,advisory_only_flag
PHASE4-MPS-20260628165504,2026-08-24,2026-08-30,WS-BRAKE-SUB,Brake Subassembly Station,2,2,176.3881,0.3666666666666667,52.16843333333334,14.699008333333333,67.23410833333334,36.25,185.4734022988506,-30.98410833333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-24,2026-08-30,WS-FORK-SUSP,Fork and Suspension Prep Station,1,1,76.9741,0.26666666666666666,33.355443333333334,6.414508333333334,40.03661833333334,36.25,110.44584367816093,-3.7866183333333368,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-24,2026-08-30,WS-FINAL-ASM,Final Assembly Station,2,2,176.3881,0.6666666666666666,110.21647000000002,17.63881,128.52194666666668,36.25,354.5433011494253,-92.27194666666668,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-24,2026-08-30,WS-QC,Final Quality Control Station,2,2,176.3881,0.23333333333333334,46.288830000000004,11.759206666666667,58.28137000000001,36.25,160.7761931034483,-22.03137000000001,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-24,2026-08-30,WS-PACK,Packaging Station,2,2,176.3881,0.18333333333333335,37.843423333333334,8.819405,46.84616166666667,36.25,129.2307908045977,-10.596161666666667,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-31,2026-09-06,WS-FRAME-PREP,Frame Preparation Station,2,2,176.3881,0.7333333333333334,58.048036666666675,14.699008333333333,73.48037833333333,36.25,202.70449195402298,-37.230378333333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-31,2026-09-06,WS-WHEEL-SUB,Wheel Subassembly Station,2,2,176.3881,0.43333333333333335,69.80724333333333,14.699008333333333,84.93958500000002,36.25,234.31609655172417,-48.68958500000002,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-31,2026-09-06,WS-BRAKE-SUB,Brake Subassembly Station,2,2,176.3881,0.3666666666666667,52.16843333333334,14.699008333333333,67.23410833333334,36.25,185.4734022988506,-30.98410833333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-31,2026-09-06,WS-FORK-SUSP,Fork and Suspension Prep Station,1,1,76.9741,0.26666666666666666,33.355443333333334,6.414508333333334,40.03661833333334,36.25,110.44584367816093,-3.7866183333333368,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-31,2026-09-06,WS-FINAL-ASM,Final Assembly Station,2,2,176.3881,0.6666666666666666,110.21647000000002,17.63881,128.52194666666668,36.25,354.5433011494253,-92.27194666666668,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-31,2026-09-06,WS-QC,Final Quality Control Station,2,2,176.3881,0.23333333333333334,46.288830000000004,11.759206666666667,58.28137000000001,36.25,160.7761931034483,-22.03137000000001,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-08-31,2026-09-06,WS-PACK,Packaging Station,2,2,176.3881,0.18333333333333335,37.843423333333334,8.819405,46.84616166666667,36.25,129.2307908045977,-10.596161666666667,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-07,2026-09-13,WS-FRAME-PREP,Frame Preparation Station,2,2,176.3881,0.7333333333333334,58.048036666666675,14.699008333333333,73.48037833333333,36.25,202.70449195402298,-37.230378333333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-07,2026-09-13,WS-WHEEL-SUB,Wheel Subassembly Station,2,2,176.3881,0.43333333333333335,69.80724333333333,14.699008333333333,84.93958500000002,36.25,234.31609655172417,-48.68958500000002,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-07,2026-09-13,WS-BRAKE-SUB,Brake Subassembly Station,2,2,176.3881,0.3666666666666667,52.16843333333334,14.699008333333333,67.23410833333334,36.25,185.4734022988506,-30.98410833333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-07,2026-09-13,WS-FORK-SUSP,Fork and Suspension Prep Station,1,1,76.9741,0.26666666666666666,33.355443333333334,6.414508333333334,40.03661833333334,36.25,110.44584367816093,-3.7866183333333368,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-07,2026-09-13,WS-FINAL-ASM,Final Assembly Station,2,2,176.3881,0.6666666666666666,110.21647000000002,17.63881,128.52194666666668,36.25,354.5433011494253,-92.27194666666668,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-07,2026-09-13,WS-QC,Final Quality Control Station,2,2,176.3881,0.23333333333333334,46.288830000000004,11.759206666666667,58.28137000000001,36.25,160.7761931034483,-22.03137000000001,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-07,2026-09-13,WS-PACK,Packaging Station,2,2,176.3881,0.18333333333333335,37.843423333333334,8.819405,46.84616166666667,36.25,129.2307908045977,-10.596161666666667,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-14,2026-09-20,WS-FRAME-PREP,Frame Preparation Station,2,2,176.3881,0.7333333333333334,58.048036666666675,14.699008333333333,73.48037833333333,36.25,202.70449195402298,-37.230378333333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-14,2026-09-20,WS-WHEEL-SUB,Wheel Subassembly Station,2,2,176.3881,0.43333333333333335,69.80724333333333,14.699008333333333,84.93958500000002,36.25,234.31609655172417,-48.68958500000002,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-14,2026-09-20,WS-BRAKE-SUB,Brake Subassembly Station,2,2,176.3881,0.3666666666666667,52.16843333333334,14.699008333333333,67.23410833333334,36.25,185.4734022988506,-30.98410833333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-14,2026-09-20,WS-FORK-SUSP,Fork and Suspension Prep Station,1,1,76.9741,0.26666666666666666,33.355443333333334,6.414508333333334,40.03661833333334,36.25,110.44584367816093,-3.7866183333333368,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-14,2026-09-20,WS-FINAL-ASM,Final Assembly Station,2,2,176.3881,0.6666666666666666,110.21647000000002,17.63881,128.52194666666668,36.25,354.5433011494253,-92.27194666666668,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-14,2026-09-20,WS-QC,Final Quality Control Station,2,2,176.3881,0.23333333333333334,46.288830000000004,11.759206666666667,58.28137000000001,36.25,160.7761931034483,-22.03137000000001,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-14,2026-09-20,WS-PACK,Packaging Station,2,2,176.3881,0.18333333333333335,37.843423333333334,8.819405,46.84616166666667,36.25,129.2307908045977,-10.596161666666667,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-21,2026-09-27,WS-FRAME-PREP,Frame Preparation Station,2,2,176.3881,0.7333333333333334,58.048036666666675,14.699008333333333,73.48037833333333,36.25,202.70449195402298,-37.230378333333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-21,2026-09-27,WS-WHEEL-SUB,Wheel Subassembly Station,2,2,176.3881,0.43333333333333335,69.80724333333333,14.699008333333333,84.93958500000002,36.25,234.31609655172417,-48.68958500000002,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-21,2026-09-27,WS-BRAKE-SUB,Brake Subassembly Station,2,2,176.3881,0.3666666666666667,52.16843333333334,14.699008333333333,67.23410833333334,36.25,185.4734022988506,-30.98410833333334,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-21,2026-09-27,WS-FORK-SUSP,Fork and Suspension Prep Station,1,1,76.9741,0.26666666666666666,33.355443333333334,6.414508333333334,40.03661833333334,36.25,110.44584367816093,-3.7866183333333368,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-21,2026-09-27,WS-FINAL-ASM,Final Assembly Station,2,2,176.3881,0.6666666666666666,110.21647000000002,17.63881,128.52194666666668,36.25,354.5433011494253,-92.27194666666668,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-21,2026-09-27,WS-QC,Final Quality Control Station,2,2,176.3881,0.23333333333333334,46.288830000000004,11.759206666666667,58.28137000000001,36.25,160.7761931034483,-22.03137000000001,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-21,2026-09-27,WS-PACK,Packaging Station,2,2,176.3881,0.18333333333333335,37.843423333333334,8.819405,46.84616166666667,36.25,129.2307908045977,-10.596161666666667,OVERLOADED,True,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_OVERLOADED,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-28,2026-10-04,WS-FRAME-PREP,Frame Preparation Station,2,2,25.1983,0.7333333333333334,8.292576666666667,2.099858333333333,11.125768333333333,36.25,30.691774712643678,25.124231666666667,FEASIBLE,False,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_FEASIBLE,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-28,2026-10-04,WS-WHEEL-SUB,Wheel Subassembly Station,2,2,25.1983,0.43333333333333335,9.972463333333334,2.099858333333333,12.505655,36.25,34.49835862068966,23.744345,FEASIBLE,False,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_FEASIBLE,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-28,2026-10-04,WS-BRAKE-SUB,Brake Subassembly Station,2,2,25.1983,0.3666666666666667,7.452633333333333,2.099858333333333,9.919158333333334,36.25,27.36319540229885,26.330841666666664,FEASIBLE,False,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_FEASIBLE,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-28,2026-10-04,WS-FORK-SUSP,Fork and Suspension Prep Station,1,1,10.9963,0.26666666666666666,4.765063333333333,0.9163583333333333,5.948088333333333,36.25,16.408519540229882,30.30191166666667,FEASIBLE,False,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_FEASIBLE,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-28,2026-10-04,WS-FINAL-ASM,Final Assembly Station,2,2,25.1983,0.6666666666666666,15.74521,2.5198300000000002,18.931706666666667,36.25,52.225397701149426,17.318293333333333,FEASIBLE,False,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_FEASIBLE,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-28,2026-10-04,WS-QC,Final Quality Control Station,2,2,25.1983,0.23333333333333334,6.612690000000001,1.6798866666666665,8.52591,36.25,23.51975172413793,27.72409,FEASIBLE,False,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_FEASIBLE,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
PHASE4-MPS-20260628165504,2026-09-28,2026-10-04,WS-PACK,Packaging Station,2,2,25.1983,0.18333333333333335,5.406203333333334,1.2599150000000001,6.849451666666667,36.25,18.89503908045977,29.400548333333333,FEASIBLE,False,False,False,SINGLE_STATION_CALENDAR,1,36.25,SINGLE_CALENDAR_SLOT_FEASIBLE,MPS_ROUTING_WORKSTATION_LOAD,PHASE4_MPS_ROUTING_RESOURCE_CALENDAR,True
