planning_run_id,period_start,period_end,workstation_id,workstation_name,workstation_capacity_status,workstation_utilization_pct,workstation_overload_flag,machine_constraint_flag,overloaded_machine_types,highest_machine_utilization_pct,labor_constraint_flag,overloaded_labor_skills,labor_high_utilization_warning_flag,labor_hard_overload_flag,high_utilization_labor_skills,highest_labor_utilization_pct,workstation_capacity_basis,workstation_capacity_interpretation,combined_constraint_type,constraint_interpretation,constraint_review_required_flag,capacity_planning_basis,source_phase,advisory_only_flag
PHASE4-MPS-20260706124809,2026-08-17,2026-08-23,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402298,True,False,,45.92523645833334,False,,True,False,FRAME_TECHNICIAN,91.85047291666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-17,2026-08-23,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,True,False,,23.59432916666667,False,,False,False,,70.78298750000002,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-17,2026-08-23,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,True,False,,42.02131770833334,False,,True,False,BRAKE_ASSEMBLY_TECHNICIAN,84.04263541666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-17,2026-08-23,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,True,False,,25.02288645833334,False,,False,False,,50.04577291666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-17,2026-08-23,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,True,False,,20.081554166666667,False,,True,False,FINAL_ASSEMBLY_OPERATOR,80.32621666666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-17,2026-08-23,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,True,False,,36.42585625,False,,False,False,,72.8517125,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-17,2026-08-23,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,True,False,,29.278851041666666,False,,False,False,,58.55770208333333,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-24,2026-08-30,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402298,True,False,,45.92523645833334,False,,True,False,FRAME_TECHNICIAN,91.85047291666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-24,2026-08-30,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,True,False,,23.59432916666667,False,,False,False,,70.78298750000002,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-24,2026-08-30,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,True,False,,42.02131770833334,False,,True,False,BRAKE_ASSEMBLY_TECHNICIAN,84.04263541666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-24,2026-08-30,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,True,False,,25.02288645833334,False,,False,False,,50.04577291666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-24,2026-08-30,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,True,False,,20.081554166666667,False,,True,False,FINAL_ASSEMBLY_OPERATOR,80.32621666666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-24,2026-08-30,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,True,False,,36.42585625,False,,False,False,,72.8517125,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-24,2026-08-30,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,True,False,,29.278851041666666,False,,False,False,,58.55770208333333,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-31,2026-09-06,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402298,True,False,,45.92523645833334,False,,True,False,FRAME_TECHNICIAN,91.85047291666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-31,2026-09-06,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,True,False,,23.59432916666667,False,,False,False,,70.78298750000002,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-31,2026-09-06,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,True,False,,42.02131770833334,False,,True,False,BRAKE_ASSEMBLY_TECHNICIAN,84.04263541666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-31,2026-09-06,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,True,False,,25.02288645833334,False,,False,False,,50.04577291666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-31,2026-09-06,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,True,False,,20.081554166666667,False,,True,False,FINAL_ASSEMBLY_OPERATOR,80.32621666666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-31,2026-09-06,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,True,False,,36.42585625,False,,False,False,,72.8517125,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-08-31,2026-09-06,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,True,False,,29.278851041666666,False,,False,False,,58.55770208333333,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-07,2026-09-13,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402298,True,False,,45.92523645833334,False,,True,False,FRAME_TECHNICIAN,91.85047291666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-07,2026-09-13,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,True,False,,23.59432916666667,False,,False,False,,70.78298750000002,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-07,2026-09-13,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,True,False,,42.02131770833334,False,,True,False,BRAKE_ASSEMBLY_TECHNICIAN,84.04263541666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-07,2026-09-13,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,True,False,,25.02288645833334,False,,False,False,,50.04577291666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-07,2026-09-13,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,True,False,,20.081554166666667,False,,True,False,FINAL_ASSEMBLY_OPERATOR,80.32621666666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-07,2026-09-13,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,True,False,,36.42585625,False,,False,False,,72.8517125,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-07,2026-09-13,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,True,False,,29.278851041666666,False,,False,False,,58.55770208333333,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-14,2026-09-20,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402298,True,False,,45.92523645833334,False,,True,False,FRAME_TECHNICIAN,91.85047291666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-14,2026-09-20,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,True,False,,23.59432916666667,False,,False,False,,70.78298750000002,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-14,2026-09-20,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,True,False,,42.02131770833334,False,,True,False,BRAKE_ASSEMBLY_TECHNICIAN,84.04263541666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-14,2026-09-20,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,True,False,,25.02288645833334,False,,False,False,,50.04577291666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-14,2026-09-20,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,True,False,,20.081554166666667,False,,True,False,FINAL_ASSEMBLY_OPERATOR,80.32621666666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-14,2026-09-20,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,True,False,,36.42585625,False,,False,False,,72.8517125,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-14,2026-09-20,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,True,False,,29.278851041666666,False,,False,False,,58.55770208333333,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-21,2026-09-27,WS-FRAME-PREP,Frame Preparation Station,OVERLOADED,202.70449195402298,True,False,,45.92523645833334,False,,True,False,FRAME_TECHNICIAN,91.85047291666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-21,2026-09-27,WS-WHEEL-SUB,Wheel Subassembly Station,OVERLOADED,234.31609655172417,True,False,,23.59432916666667,False,,False,False,,70.78298750000002,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-21,2026-09-27,WS-BRAKE-SUB,Brake Subassembly Station,OVERLOADED,185.4734022988506,True,False,,42.02131770833334,False,,True,False,BRAKE_ASSEMBLY_TECHNICIAN,84.04263541666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-21,2026-09-27,WS-FORK-SUSP,Fork and Suspension Prep Station,OVERLOADED,110.44584367816093,True,False,,25.02288645833334,False,,False,False,,50.04577291666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-21,2026-09-27,WS-FINAL-ASM,Final Assembly Station,OVERLOADED,354.5433011494253,True,False,,20.081554166666667,False,,True,False,FINAL_ASSEMBLY_OPERATOR,80.32621666666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_WITH_LABOR_HIGH_UTILIZATION_WARNING,WORKSTATION_CALENDAR_LIMITED_WITH_LABOR_STRESS_WARNING,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-21,2026-09-27,WS-QC,Final Quality Control Station,OVERLOADED,160.7761931034483,True,False,,36.42585625,False,,False,False,,72.8517125,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-21,2026-09-27,WS-PACK,Packaging Station,OVERLOADED,129.2307908045977,True,False,,29.278851041666666,False,,False,False,,58.55770208333333,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_OVERLOADED,WORKSTATION_ONLY,WORKSTATION_CALENDAR_LIMITED_MACHINE_AND_LABOR_OK,True,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-28,2026-10-04,WS-FRAME-PREP,Frame Preparation Station,FEASIBLE,30.691774712643678,False,False,,6.953605208333332,False,,False,False,,13.907210416666665,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_FEASIBLE,NONE,NO_CONSTRAINT_DETECTED,False,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-28,2026-10-04,WS-WHEEL-SUB,Wheel Subassembly Station,FEASIBLE,34.49835862068966,False,False,,3.473793055555556,False,,False,False,,10.421379166666668,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_FEASIBLE,NONE,NO_CONSTRAINT_DETECTED,False,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-28,2026-10-04,WS-BRAKE-SUB,Brake Subassembly Station,FEASIBLE,27.36319540229885,False,False,,6.199473958333333,False,,False,False,,12.398947916666666,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_FEASIBLE,NONE,NO_CONSTRAINT_DETECTED,False,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-28,2026-10-04,WS-FORK-SUSP,Fork and Suspension Prep Station,FEASIBLE,16.408519540229882,False,False,,3.7175552083333328,False,,False,False,,7.4351104166666655,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_FEASIBLE,NONE,NO_CONSTRAINT_DETECTED,False,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-28,2026-10-04,WS-FINAL-ASM,Final Assembly Station,FEASIBLE,52.225397701149426,False,False,,2.958079166666667,False,,False,False,,11.832316666666667,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_FEASIBLE,NONE,NO_CONSTRAINT_DETECTED,False,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-28,2026-10-04,WS-QC,Final Quality Control Station,FEASIBLE,23.51975172413793,False,False,,5.32869375,False,,False,False,,10.6573875,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_FEASIBLE,NONE,NO_CONSTRAINT_DETECTED,False,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
PHASE4-MPS-20260706124809,2026-09-28,2026-10-04,WS-PACK,Packaging Station,FEASIBLE,18.89503908045977,False,False,,4.280907291666667,False,,False,False,,8.561814583333334,SINGLE_STATION_CALENDAR,SINGLE_CALENDAR_SLOT_FEASIBLE,NONE,NO_CONSTRAINT_DETECTED,False,MPS_ROUTING_CAPACITY_CONSTRAINT_BRIDGE,PHASE4_WORKSTATION_MACHINE_LABOR_CAPACITY,True
