planning_run_id,node_id,node_type,schedule_candidate_id,finished_sku,operation_id,operation_name,workstation_id,workstation_name,proposed_start_datetime,proposed_end_datetime,critical_path_flag,slack_time_minutes,utilization_pct,bottleneck_status,material_readiness_status,wip_readiness_status,buffer_status,blocker_type,source_phase,advisory_only_flag
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-08-07T09:38,2026-08-11T14:34,True,0.0,89.3831,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,2026-08-24T09:35,2026-08-27T11:19,False,0.137604,80.9606,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,2026-08-24T09:35,2026-08-28T14:26,True,0.0,93.3658,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,2026-08-24T09:35,2026-08-27T13:30,False,8.206437,88.5242,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,2026-09-11T08:39,2026-09-22T12:49,True,0.0,94.6621,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,2026-09-22T12:49,2026-09-25T13:51,True,0.0,78.614,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260727-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260727,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,2026-09-25T13:51,2026-09-30T09:20,True,0.0,59.3829,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-08-14T11:56,2026-08-19T11:23,True,0.0,73.1024,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,2026-09-02T13:44,2026-09-08T14:07,True,0.0,81.0563,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,2026-09-02T13:44,2026-09-07T13:35,False,7.825185,74.4518,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,2026-09-22T12:49,2026-09-30T14:59,True,0.0,89.9919,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,2026-09-30T14:59,2026-10-05T11:56,True,0.0,64.4825,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260727,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,2026-10-05T11:56,2026-10-07T12:37,True,0.0,69.8185,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-08-24T09:35,2026-08-28T08:13,True,0.0,76.2594,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,2026-09-11T08:39,2026-09-17T13:12,False,0.137604,92.5265,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,2026-09-11T08:39,2026-09-17T13:30,True,0.0,93.3658,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,2026-09-11T08:39,2026-09-16T12:35,False,8.206437,88.5242,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,2026-10-01T08:00,2026-10-12T12:09,True,0.0,94.6621,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,2026-10-12T12:09,2026-10-15T13:12,True,0.0,78.614,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260803-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260803,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,2026-10-15T13:12,2026-10-20T08:40,True,0.0,59.3829,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-09-02T13:44,2026-09-08T08:15,True,0.0,64.8886,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,2026-09-22T12:49,2026-09-28T13:12,True,0.0,81.0563,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,2026-09-22T12:49,2026-09-25T12:39,False,7.825185,74.4518,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,2026-10-12T12:09,2026-10-20T14:19,True,0.0,89.9919,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,2026-10-20T14:19,2026-10-23T11:16,True,0.0,64.4825,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260803,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,2026-10-23T11:16,2026-10-23T15:14,True,0.0,54.83,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-09-11T08:39,2026-09-16T14:33,True,0.0,95.3242,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,2026-10-01T08:00,2026-10-07T12:32,False,0.137604,92.5265,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,2026-10-01T08:00,2026-10-07T12:50,True,0.0,93.3658,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,2026-10-01T08:00,2026-10-06T11:55,False,8.206437,88.5242,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,2026-10-20T14:19,2026-10-23T15:14,True,0.0,78.19,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260810-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260810,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-09-22T12:49,2026-09-25T14:35,True,0.0,81.1107,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,2026-10-12T12:09,2026-10-16T12:32,True,0.0,81.0563,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,2026-10-12T12:09,2026-10-15T11:59,False,7.825185,74.4518,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260810-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260810,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,,,False,0.137604,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-030,OPERATION,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-030,Wheel Subassembly,WS-WHEEL-SUB,,2026-10-01T08:00,2026-10-02T12:08,True,0.0,78.5711,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-040,OPERATION,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-040,Brake Subassembly,WS-BRAKE-SUB,,2026-10-01T08:00,2026-10-01T14:08,False,8.206437,84.7375,CRITICAL,MATERIAL_BLOCKED_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,MATERIAL,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-050,OPERATION,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-050,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-060,OPERATION,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-060,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260817-MT-OP-070,OPERATION,PSC-SKU-BIKE-MT-001-20260817,SKU-BIKE-MT-001,MT-OP-070,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-010,OPERATION,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,ROAD-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-09-02T13:44,2026-09-07T15:12,True,0.0,80.0762,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-020,OPERATION,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,ROAD-OP-020,Wheel Subassembly,WS-WHEEL-SUB,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-030,OPERATION,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,ROAD-OP-030,Brake Subassembly,WS-BRAKE-SUB,,,,False,7.825185,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-040,OPERATION,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,ROAD-OP-040,Final Assembly,WS-FINAL-ASM,,,,True,0.0,0.0,CRITICAL,REQUIRED_DATE_UNAVAILABLE_REVIEW,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-050,OPERATION,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,ROAD-OP-050,Final Quality Control,WS-QC,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-060,OPERATION,PSC-SKU-BIKE-ROAD-001-20260817,SKU-BIKE-ROAD-001,ROAD-OP-060,Packaging,WS-PACK,,,,True,0.0,0.0,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-010,OPERATION,PSC-SKU-BIKE-MT-001-20260824,SKU-BIKE-MT-001,MT-OP-010,Frame Preparation,WS-FRAME-PREP,,2026-10-01T08:00,2026-10-07T14:22,True,0.0,97.5992,CRITICAL,MATERIAL_READY_FOR_OPERATION,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
PHASE4-MPS-20260726202343,PSC-SKU-BIKE-MT-001-20260824-MT-OP-020,OPERATION,PSC-SKU-BIKE-MT-001-20260824,SKU-BIKE-MT-001,MT-OP-020,Fork and Suspension Prep,WS-FORK-SUSP,,2026-10-20T14:19,2026-10-23T15:15,False,0.137604,78.19,HIGH,NO_DIRECT_COMPONENT_CHECK,WIP_STATUS_NOT_CANDIDATE_SPECIFIC_REVIEW,,WIP_REVIEW,INTEGRATED_PHASE234_ADVISORY_PLANNING_REFRESH,True
