planning_run_id,schedule_candidate_id,finished_sku,component_sku,required_qty,available_qty,mrp_period_status,period_gross_requirement_qty,period_net_requirement_qty,projected_component_ending_inventory,projected_component_shortage_qty,inventory_coverage_basis,supplier_coverage_status,material_readiness_status,material_blocker_flag,note_no_inventory_consumption_flag,note_no_inventory_reservation_flag,source_phase,advisory_only_flag
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,SKU-COMP-BOLT-KIT-001,76.9741,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,SKU-COMP-BRAKE-FRONT-001,76.9741,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,SKU-COMP-BRAKE-REAR-001,76.9741,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,SKU-COMP-FRAME-MT-001,76.9741,82.0,NET_REQUIREMENT_IDENTIFIED,76.9741,76.9741,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,SKU-COMP-PEDAL-SET-001,76.9741,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,SKU-COMP-TIRE-MT-29,153.9482,278.0,NET_REQUIREMENT_IDENTIFIED,153.9482,153.9482,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260831,SKU-BIKE-MT-001,SKU-COMP-WHEEL-MT-29,153.9482,192.0,NET_REQUIREMENT_IDENTIFIED,153.9482,153.9482,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,SKU-COMP-BOLT-KIT-001,76.9741,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,SKU-COMP-BRAKE-FRONT-001,76.9741,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,SKU-COMP-BRAKE-REAR-001,76.9741,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,SKU-COMP-FRAME-MT-001,76.9741,82.0,NET_REQUIREMENT_IDENTIFIED,76.9741,76.9741,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,SKU-COMP-PEDAL-SET-001,76.9741,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,SKU-COMP-TIRE-MT-29,153.9482,278.0,NET_REQUIREMENT_IDENTIFIED,153.9482,153.9482,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260907,SKU-BIKE-MT-001,SKU-COMP-WHEEL-MT-29,153.9482,192.0,NET_REQUIREMENT_IDENTIFIED,153.9482,153.9482,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,SKU-COMP-BOLT-KIT-001,76.9741,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,SKU-COMP-BRAKE-FRONT-001,76.9741,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,SKU-COMP-BRAKE-REAR-001,76.9741,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,SKU-COMP-FRAME-MT-001,76.9741,82.0,NET_REQUIREMENT_IDENTIFIED,76.9741,76.9741,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,SKU-COMP-PEDAL-SET-001,76.9741,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,SKU-COMP-TIRE-MT-29,153.9482,278.0,NET_REQUIREMENT_IDENTIFIED,153.9482,153.9482,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260914,SKU-BIKE-MT-001,SKU-COMP-WHEEL-MT-29,153.9482,192.0,NET_REQUIREMENT_IDENTIFIED,153.9482,153.9482,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,SKU-COMP-BOLT-KIT-001,76.9741,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,SKU-COMP-BRAKE-FRONT-001,76.9741,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,SKU-COMP-BRAKE-REAR-001,76.9741,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,SKU-COMP-FRAME-MT-001,76.9741,82.0,NET_REQUIREMENT_IDENTIFIED,76.9741,76.9741,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,SKU-COMP-PEDAL-SET-001,76.9741,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,SKU-COMP-TIRE-MT-29,153.9482,278.0,NET_REQUIREMENT_IDENTIFIED,153.9482,153.9482,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260921,SKU-BIKE-MT-001,SKU-COMP-WHEEL-MT-29,153.9482,192.0,NET_REQUIREMENT_IDENTIFIED,153.9482,153.9482,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,SKU-COMP-BOLT-KIT-001,10.9963,460.0,NET_REQUIREMENT_IDENTIFIED,25.1983,25.1983,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,SKU-COMP-BRAKE-FRONT-001,10.9963,148.0,NET_REQUIREMENT_IDENTIFIED,25.1983,25.1983,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,SKU-COMP-BRAKE-REAR-001,10.9963,143.0,NET_REQUIREMENT_IDENTIFIED,25.1983,25.1983,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,SKU-COMP-FRAME-MT-001,10.9963,82.0,NET_REQUIREMENT_IDENTIFIED,10.9963,10.9963,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,SKU-COMP-PEDAL-SET-001,10.9963,166.0,NET_REQUIREMENT_IDENTIFIED,25.1983,25.1983,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,SKU-COMP-TIRE-MT-29,21.9926,278.0,NET_REQUIREMENT_IDENTIFIED,21.9926,21.9926,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-MT-001-20260928,SKU-BIKE-MT-001,SKU-COMP-WHEEL-MT-29,21.9926,192.0,NET_REQUIREMENT_IDENTIFIED,21.9926,21.9926,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,53.9995,460.0,COVERED_BY_COMPONENT_INVENTORY,95.981,0.0,364.019,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,53.9995,148.0,COVERED_BY_COMPONENT_INVENTORY,95.981,0.0,52.019,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,53.9995,143.0,COVERED_BY_COMPONENT_INVENTORY,95.981,0.0,47.019,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,53.9995,110.0,COVERED_BY_COMPONENT_INVENTORY,53.9995,0.0,56.0005,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,53.9995,166.0,COVERED_BY_COMPONENT_INVENTORY,95.981,0.0,70.019,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,107.999,315.0,COVERED_BY_COMPONENT_INVENTORY,107.999,0.0,207.001,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260629,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,107.999,240.0,COVERED_BY_COMPONENT_INVENTORY,107.999,0.0,132.001,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.0098,460.0,COVERED_BY_COMPONENT_INVENTORY,175.9839,0.0,188.0351,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.0098,148.0,NET_REQUIREMENT_IDENTIFIED,175.9839,123.9649,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.0098,143.0,NET_REQUIREMENT_IDENTIFIED,175.9839,128.9649,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.0098,110.0,NET_REQUIREMENT_IDENTIFIED,99.0098,43.0093,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.0098,166.0,NET_REQUIREMENT_IDENTIFIED,175.9839,105.9649,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.0196,315.0,COVERED_BY_COMPONENT_INVENTORY,198.0196,0.0,8.9814,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260706,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.0196,240.0,NET_REQUIREMENT_IDENTIFIED,198.0196,66.0186,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,COVERED_BY_COMPONENT_INVENTORY,176.3881,0.0,11.647,0.0,PERIOD_LEVEL_MRP_PROJECTED_INVENTORY,COVERED,MATERIAL_READY,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,189.8466,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260713,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,SKU-COMP-BOLT-KIT-001,99.414,460.0,NET_REQUIREMENT_IDENTIFIED,176.3881,164.7411,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-FRONT-001,99.414,148.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,SKU-COMP-BRAKE-REAR-001,99.414,143.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,SKU-COMP-FRAME-ROAD-001,99.414,110.0,NET_REQUIREMENT_IDENTIFIED,99.414,99.414,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,SKU-COMP-PEDAL-SET-001,99.414,166.0,NET_REQUIREMENT_IDENTIFIED,176.3881,176.3881,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,SKU-COMP-TIRE-ROAD-700C,198.828,315.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
PHASE4-MPS-20260721170405,PSC-SKU-BIKE-ROAD-001-20260720,SKU-BIKE-ROAD-001,SKU-COMP-WHEEL-ROAD-700C,198.828,240.0,NET_REQUIREMENT_IDENTIFIED,198.828,198.828,0.0,0.0,SUPPLIER_COVERAGE_REVIEW,COVERED,SUPPLIER_COVERED_REVIEW,False,True,True,PHASE4_STEP8B_ADVISORY_PRODUCTION_SCHEDULE_CANDIDATES,True
