planning_run_id,period_start,period_end,finished_sku,operation_id,workstation_id,defective_units,direct_scrap_units,rework_failure_units,discount_review_units,other_defect_disposition_units,total_expected_loss_units,final_expected_good_units,defect_disposition_balance_status,final_quality_balance_status,disposition_model_basis,expected_scrap_units,expected_rework_failure_units,potential_replacement_unit_exposure,material_loss_review_required_flag,note_no_mrp_change_flag,confirmation_status,advisory_only_flag
PHASE4-MPS-20260630115526,2026-08-24,2026-08-30,SKU-BIKE-MT-001,MT-OP-060,WS-QC,3.4638345000000004,0.46184460000000005,0.3078964000000001,0.0,1.0776374000000002,1.8473784000000004,75.1267216,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.46184460000000005,0.3078964000000001,1.8473784000000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-08-24,2026-08-30,SKU-BIKE-MT-001,MT-OP-070,WS-PACK,1.5394820000000002,0.0,0.007697410000000008,0.0,1.1546115000000001,1.1623089100000001,75.81179109,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.007697410000000008,1.1623089100000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-08-31,2026-09-06,SKU-BIKE-MT-001,MT-OP-010,WS-FRAME-PREP,3.0789640000000005,0.38487050000000006,0.15394819999999998,0.0,1.1546115000000001,1.6934302,75.28066980000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.38487050000000006,0.15394819999999998,1.6934302,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-08-31,2026-09-06,SKU-BIKE-MT-001,MT-OP-020,WS-FORK-SUSP,3.8487050000000007,0.6157928000000001,0.4156601400000002,0.0,0.9236892000000002,1.9551421400000004,75.01895786000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.6157928000000001,0.4156601400000002,1.9551421400000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-08-31,2026-09-06,SKU-BIKE-MT-001,MT-OP-030,WS-WHEEL-SUB,3.8487050000000007,0.6157928000000001,0.32329122000000005,0.0,0.9236892000000002,1.8627732200000002,75.11132678000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.6157928000000001,0.32329122000000005,1.8627732200000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-08-31,2026-09-06,SKU-BIKE-MT-001,MT-OP-040,WS-BRAKE-SUB,2.6940935000000006,0.38487050000000006,0.15394819999999998,0.0,0.7697410000000002,1.3085597000000002,75.66554030000002,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.38487050000000006,0.15394819999999998,1.3085597000000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-08-31,2026-09-06,SKU-BIKE-MT-001,MT-OP-050,WS-FINAL-ASM,5.388187000000001,0.9236892000000001,0.6927669,0.0,1.0006633000000007,2.617119400000001,74.3569806,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.9236892000000001,0.6927669,2.617119400000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-08-31,2026-09-06,SKU-BIKE-MT-001,MT-OP-060,WS-QC,3.4638345000000004,0.46184460000000005,0.3078964000000001,0.0,1.0776374000000002,1.8473784000000004,75.1267216,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.46184460000000005,0.3078964000000001,1.8473784000000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-08-31,2026-09-06,SKU-BIKE-MT-001,MT-OP-070,WS-PACK,1.5394820000000002,0.0,0.007697410000000008,0.0,1.1546115000000001,1.1623089100000001,75.81179109,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.007697410000000008,1.1623089100000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-07,2026-09-13,SKU-BIKE-MT-001,MT-OP-010,WS-FRAME-PREP,3.0789640000000005,0.38487050000000006,0.15394819999999998,0.0,1.1546115000000001,1.6934302,75.28066980000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.38487050000000006,0.15394819999999998,1.6934302,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-07,2026-09-13,SKU-BIKE-MT-001,MT-OP-020,WS-FORK-SUSP,3.8487050000000007,0.6157928000000001,0.4156601400000002,0.0,0.9236892000000002,1.9551421400000004,75.01895786000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.6157928000000001,0.4156601400000002,1.9551421400000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-07,2026-09-13,SKU-BIKE-MT-001,MT-OP-030,WS-WHEEL-SUB,3.8487050000000007,0.6157928000000001,0.32329122000000005,0.0,0.9236892000000002,1.8627732200000002,75.11132678000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.6157928000000001,0.32329122000000005,1.8627732200000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-07,2026-09-13,SKU-BIKE-MT-001,MT-OP-040,WS-BRAKE-SUB,2.6940935000000006,0.38487050000000006,0.15394819999999998,0.0,0.7697410000000002,1.3085597000000002,75.66554030000002,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.38487050000000006,0.15394819999999998,1.3085597000000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-07,2026-09-13,SKU-BIKE-MT-001,MT-OP-050,WS-FINAL-ASM,5.388187000000001,0.9236892000000001,0.6927669,0.0,1.0006633000000007,2.617119400000001,74.3569806,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.9236892000000001,0.6927669,2.617119400000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-07,2026-09-13,SKU-BIKE-MT-001,MT-OP-060,WS-QC,3.4638345000000004,0.46184460000000005,0.3078964000000001,0.0,1.0776374000000002,1.8473784000000004,75.1267216,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.46184460000000005,0.3078964000000001,1.8473784000000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-07,2026-09-13,SKU-BIKE-MT-001,MT-OP-070,WS-PACK,1.5394820000000002,0.0,0.007697410000000008,0.0,1.1546115000000001,1.1623089100000001,75.81179109,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.007697410000000008,1.1623089100000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-14,2026-09-20,SKU-BIKE-MT-001,MT-OP-010,WS-FRAME-PREP,3.0789640000000005,0.38487050000000006,0.15394819999999998,0.0,1.1546115000000001,1.6934302,75.28066980000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.38487050000000006,0.15394819999999998,1.6934302,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-14,2026-09-20,SKU-BIKE-MT-001,MT-OP-020,WS-FORK-SUSP,3.8487050000000007,0.6157928000000001,0.4156601400000002,0.0,0.9236892000000002,1.9551421400000004,75.01895786000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.6157928000000001,0.4156601400000002,1.9551421400000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-14,2026-09-20,SKU-BIKE-MT-001,MT-OP-030,WS-WHEEL-SUB,3.8487050000000007,0.6157928000000001,0.32329122000000005,0.0,0.9236892000000002,1.8627732200000002,75.11132678000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.6157928000000001,0.32329122000000005,1.8627732200000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-14,2026-09-20,SKU-BIKE-MT-001,MT-OP-040,WS-BRAKE-SUB,2.6940935000000006,0.38487050000000006,0.15394819999999998,0.0,0.7697410000000002,1.3085597000000002,75.66554030000002,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.38487050000000006,0.15394819999999998,1.3085597000000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-14,2026-09-20,SKU-BIKE-MT-001,MT-OP-050,WS-FINAL-ASM,5.388187000000001,0.9236892000000001,0.6927669,0.0,1.0006633000000007,2.617119400000001,74.3569806,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.9236892000000001,0.6927669,2.617119400000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-14,2026-09-20,SKU-BIKE-MT-001,MT-OP-060,WS-QC,3.4638345000000004,0.46184460000000005,0.3078964000000001,0.0,1.0776374000000002,1.8473784000000004,75.1267216,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.46184460000000005,0.3078964000000001,1.8473784000000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-14,2026-09-20,SKU-BIKE-MT-001,MT-OP-070,WS-PACK,1.5394820000000002,0.0,0.007697410000000008,0.0,1.1546115000000001,1.1623089100000001,75.81179109,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.007697410000000008,1.1623089100000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-21,2026-09-27,SKU-BIKE-MT-001,MT-OP-010,WS-FRAME-PREP,3.0789640000000005,0.38487050000000006,0.15394819999999998,0.0,1.1546115000000001,1.6934302,75.28066980000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.38487050000000006,0.15394819999999998,1.6934302,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-21,2026-09-27,SKU-BIKE-MT-001,MT-OP-020,WS-FORK-SUSP,3.8487050000000007,0.6157928000000001,0.4156601400000002,0.0,0.9236892000000002,1.9551421400000004,75.01895786000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.6157928000000001,0.4156601400000002,1.9551421400000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-21,2026-09-27,SKU-BIKE-MT-001,MT-OP-030,WS-WHEEL-SUB,3.8487050000000007,0.6157928000000001,0.32329122000000005,0.0,0.9236892000000002,1.8627732200000002,75.11132678000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.6157928000000001,0.32329122000000005,1.8627732200000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-21,2026-09-27,SKU-BIKE-MT-001,MT-OP-040,WS-BRAKE-SUB,2.6940935000000006,0.38487050000000006,0.15394819999999998,0.0,0.7697410000000002,1.3085597000000002,75.66554030000002,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.38487050000000006,0.15394819999999998,1.3085597000000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-21,2026-09-27,SKU-BIKE-MT-001,MT-OP-050,WS-FINAL-ASM,5.388187000000001,0.9236892000000001,0.6927669,0.0,1.0006633000000007,2.617119400000001,74.3569806,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.9236892000000001,0.6927669,2.617119400000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-21,2026-09-27,SKU-BIKE-MT-001,MT-OP-060,WS-QC,3.4638345000000004,0.46184460000000005,0.3078964000000001,0.0,1.0776374000000002,1.8473784000000004,75.1267216,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.46184460000000005,0.3078964000000001,1.8473784000000004,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-21,2026-09-27,SKU-BIKE-MT-001,MT-OP-070,WS-PACK,1.5394820000000002,0.0,0.007697410000000008,0.0,1.1546115000000001,1.1623089100000001,75.81179109,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.007697410000000008,1.1623089100000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-28,2026-10-04,SKU-BIKE-MT-001,MT-OP-010,WS-FRAME-PREP,0.439852,0.0549815,0.021992599999999998,0.0,0.1649445,0.24191859999999998,10.7543814,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0549815,0.021992599999999998,0.24191859999999998,False,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-28,2026-10-04,SKU-BIKE-MT-001,MT-OP-020,WS-FORK-SUSP,0.549815,0.0879704,0.059380020000000026,0.0,0.13195560000000003,0.27930602000000004,10.71699398,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0879704,0.059380020000000026,0.27930602000000004,False,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-28,2026-10-04,SKU-BIKE-MT-001,MT-OP-030,WS-WHEEL-SUB,0.549815,0.0879704,0.04618446000000001,0.0,0.13195560000000003,0.26611046000000005,10.73018954,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0879704,0.04618446000000001,0.26611046000000005,False,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-28,2026-10-04,SKU-BIKE-MT-001,MT-OP-040,WS-BRAKE-SUB,0.3848705,0.054981499999999996,0.021992599999999994,0.0,0.10996300000000002,0.18693710000000002,10.8093629,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.054981499999999996,0.021992599999999994,0.18693710000000002,False,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-28,2026-10-04,SKU-BIKE-MT-001,MT-OP-050,WS-FINAL-ASM,0.769741,0.13195559999999998,0.09896669999999998,0.0,0.14295190000000008,0.37387420000000005,10.6224258,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.13195559999999998,0.09896669999999998,0.37387420000000005,False,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-28,2026-10-04,SKU-BIKE-MT-001,MT-OP-060,WS-QC,0.4948335,0.0659778,0.043985200000000016,0.0,0.1539482,0.2639112,10.732388799999999,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0659778,0.043985200000000016,0.2639112,False,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-09-28,2026-10-04,SKU-BIKE-MT-001,MT-OP-070,WS-PACK,0.219926,0.0,0.001099630000000001,0.0,0.1649445,0.16604412999999998,10.83025587,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.001099630000000001,0.16604412999999998,False,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,ROAD-OP-010,WS-FRAME-PREP,1.8899825000000001,0.2699975,0.08639919999999995,0.0,0.5399950000000001,0.8963917000000001,53.103108299999995,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.2699975,0.08639919999999995,0.8963917000000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,ROAD-OP-020,WS-WHEEL-SUB,2.4299774999999997,0.323997,0.1619985,0.0,0.7559929999999999,1.2419885,52.7575115,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.323997,0.1619985,1.2419885,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,ROAD-OP-030,WS-BRAKE-SUB,1.6199849999999998,0.21599799999999997,0.10799899999999997,0.0,0.3239969999999998,0.6479939999999997,53.351506,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.21599799999999997,0.10799899999999997,0.6479939999999997,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,ROAD-OP-040,WS-FINAL-ASM,3.2399699999999996,0.539995,0.3455968000000001,0.0,0.5399949999999997,1.4255867999999996,52.5739132,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.539995,0.3455968000000001,1.4255867999999996,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,ROAD-OP-050,WS-QC,2.15998,0.2699975,0.18899825000000003,0.0,0.539995,0.99899075,53.00050925,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.2699975,0.18899825000000003,0.99899075,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,ROAD-OP-060,WS-PACK,1.07999,0.0,0.005399950000000005,0.0,0.8099925,0.81539245,53.18410754999999,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.005399950000000005,0.81539245,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,ROAD-OP-010,WS-FRAME-PREP,3.4653430000000003,0.495049,0.15841567999999992,0.0,0.9900980000000003,1.64356268,97.36623732,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.495049,0.15841567999999992,1.64356268,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,ROAD-OP-020,WS-WHEEL-SUB,4.4554409999999995,0.5940587999999999,0.29702939999999994,0.0,1.3861371999999998,2.2772254,96.7325746,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.5940587999999999,0.29702939999999994,2.2772254,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,ROAD-OP-030,WS-BRAKE-SUB,2.970294,0.3960392,0.1980196,0.0,0.5940587999999998,1.1881175999999998,97.8216824,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.3960392,0.1980196,1.1881175999999998,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,ROAD-OP-040,WS-FINAL-ASM,5.940588,0.9900980000000001,0.6336627200000002,0.0,0.9900979999999995,2.6138587199999996,96.39594127999999,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.9900980000000001,0.6336627200000002,2.6138587199999996,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,ROAD-OP-050,WS-QC,3.960392,0.495049,0.3465343000000001,0.0,0.990098,1.8316813,97.1781187,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.495049,0.3465343000000001,1.8316813,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,ROAD-OP-060,WS-PACK,1.980196,0.0,0.009900980000000009,0.0,1.485147,1.49504798,97.51475201999999,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.009900980000000009,1.49504798,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,ROAD-OP-010,WS-FRAME-PREP,3.47949,0.49707,0.15906239999999994,0.0,0.9941400000000002,1.6502724000000002,97.76372760000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.49707,0.15906239999999994,1.6502724000000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,ROAD-OP-020,WS-WHEEL-SUB,4.47363,0.596484,0.298242,0.0,1.391796,2.286522,97.127478,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.596484,0.298242,2.286522,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,ROAD-OP-030,WS-BRAKE-SUB,2.98242,0.39765599999999995,0.19882799999999995,0.0,0.5964839999999998,1.1929679999999996,98.221032,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.39765599999999995,0.19882799999999995,1.1929679999999996,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,ROAD-OP-040,WS-FINAL-ASM,5.96484,0.99414,0.6362496000000002,0.0,0.9941399999999994,2.6245296,96.7894704,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.99414,0.6362496000000002,2.6245296,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,ROAD-OP-050,WS-QC,3.97656,0.49707,0.347949,0.0,0.99414,1.839159,97.57484099999999,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.49707,0.347949,1.839159,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,ROAD-OP-060,WS-PACK,1.98828,0.0,0.009941400000000008,0.0,1.4912100000000001,1.5011514000000001,97.9128486,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.009941400000000008,1.5011514000000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,ROAD-OP-010,WS-FRAME-PREP,3.47949,0.49707,0.15906239999999994,0.0,0.9941400000000002,1.6502724000000002,97.76372760000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.49707,0.15906239999999994,1.6502724000000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,ROAD-OP-020,WS-WHEEL-SUB,4.47363,0.596484,0.298242,0.0,1.391796,2.286522,97.127478,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.596484,0.298242,2.286522,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,ROAD-OP-030,WS-BRAKE-SUB,2.98242,0.39765599999999995,0.19882799999999995,0.0,0.5964839999999998,1.1929679999999996,98.221032,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.39765599999999995,0.19882799999999995,1.1929679999999996,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,ROAD-OP-040,WS-FINAL-ASM,5.96484,0.99414,0.6362496000000002,0.0,0.9941399999999994,2.6245296,96.7894704,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.99414,0.6362496000000002,2.6245296,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,ROAD-OP-050,WS-QC,3.97656,0.49707,0.347949,0.0,0.99414,1.839159,97.57484099999999,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.49707,0.347949,1.839159,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,ROAD-OP-060,WS-PACK,1.98828,0.0,0.009941400000000008,0.0,1.4912100000000001,1.5011514000000001,97.9128486,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.0,0.009941400000000008,1.5011514000000001,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,ROAD-OP-010,WS-FRAME-PREP,3.47949,0.49707,0.15906239999999994,0.0,0.9941400000000002,1.6502724000000002,97.76372760000001,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.49707,0.15906239999999994,1.6502724000000002,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
PHASE4-MPS-20260630115526,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,ROAD-OP-020,WS-WHEEL-SUB,4.47363,0.596484,0.298242,0.0,1.391796,2.286522,97.127478,BALANCED,BALANCED,DEFECT_DISPOSITION_RECONCILIATION,0.596484,0.298242,2.286522,True,True,PLANNING_ESTIMATE_ONLY_NOT_EXECUTION_CONFIRMED,True
