planning_run_id,alternative_id,shadow_wip_event_id,event_sequence,event_datetime,lot_id,lot_availability_datetime,lot_selection_method,lot_beginning_qty,lot_drawn_qty,lot_ending_qty,shelf_life_controlled_flag,shelf_life_hours,expiration_datetime,schedule_candidate_id,operation_segment_id,finished_sku,wip_item_id,wip_buffer_id,producer_operation_id,consumer_operation_id,shadow_event_type,shadow_beginning_qty,advisory_produced_qty,advisory_drawn_qty,advisory_blocked_qty,shadow_ending_qty,buffer_max_qty,buffer_overflow_qty,shadow_balance_status,note_no_actual_wip_consumption_flag,advisory_only_flag
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00128,128,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260713-MT-OP-020-WIP-MT-FORK-READY,2026-07-27T13:54,FIFO,51.9482,51.9482,0.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-FORK-READY,BUF-MT-FORK,MT-OP-020,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,113.0,0.0,51.9482,0.0,61.0518,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00129,129,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-020-WIP-MT-FORK-READY,2026-08-13T14:46,FIFO,61.0518,8.0518,53.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-FORK-READY,BUF-MT-FORK,MT-OP-020,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,61.0518,0.0,8.0518,0.0,53.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00130,130,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-030-WIP-MT-WHEEL-SET-READY,2026-07-20T13:08,FIFO,18.0,18.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,MT-OP-030,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,120.0,0.0,18.0,0.0,102.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00131,131,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260713-MT-OP-030-WIP-MT-WHEEL-SET-READY,2026-07-24T11:58,FIFO,60.0,42.0,18.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,MT-OP-030,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,102.0,0.0,42.0,0.0,60.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00132,132,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260706-MT-OP-040-WIP-MT-BRAKE-SET-READY,2026-07-17T11:00,FIFO,13.9741,13.9741,0.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,MT-OP-040,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,120.0,0.0,13.9741,0.0,106.0259,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00133,133,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260713-MT-OP-040-WIP-MT-BRAKE-SET-READY,2026-07-23T12:45,FIFO,64.0259,46.0259,18.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,MT-OP-040,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,106.0259,0.0,46.0259,0.0,60.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00134,134,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260727-MT-OP-010-WIP-MT-FRAME-TO-FORK,2026-08-11T14:34,FIFO,42.0,42.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,MT-OP-010,MT-OP-020,ADVISORY_DRAW_FOR_OPERATION,42.0,0.0,42.0,0.0,0.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00135,135,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-010-WIP-MT-FRAME-TO-WHEEL,2026-07-23T14:22,FIFO,38.0,38.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,MT-OP-010,MT-OP-030,ADVISORY_DRAW_FOR_OPERATION,80.0,0.0,38.0,0.0,42.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00136,136,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260727-MT-OP-010-WIP-MT-FRAME-TO-WHEEL,2026-08-11T14:34,FIFO,42.0,22.0,20.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,MT-OP-010,MT-OP-030,ADVISORY_DRAW_FOR_OPERATION,42.0,0.0,22.0,0.0,20.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00137,137,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-010-WIP-MT-FRAME-TO-BRAKE,2026-07-23T14:22,FIFO,32.0,32.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,MT-OP-010,MT-OP-040,ADVISORY_DRAW_FOR_OPERATION,74.0,0.0,32.0,0.0,42.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00138,138,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260727-MT-OP-010-WIP-MT-FRAME-TO-BRAKE,2026-08-11T14:34,FIFO,42.0,28.0,14.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,MT-OP-010,MT-OP-040,ADVISORY_DRAW_FOR_OPERATION,42.0,0.0,28.0,0.0,14.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00139,139,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260706-ROAD-OP-040-WIP-ROAD-FINAL-ASSEMBLY-READY,2026-08-07T09:38,FIFO,6.0005,6.0005,0.0,False,,,PSC-SKU-BIKE-ROAD-001-20260713,,SKU-BIKE-ROAD-001,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,ROAD-OP-040,ROAD-OP-050,ADVISORY_DRAW_FOR_OPERATION,60.0,0.0,6.0005,0.0,53.9995,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00140,140,2026-08-24T09:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260713-ROAD-OP-040-WIP-ROAD-FINAL-ASSEMBLY-READY,2026-08-24T09:35,FIFO,53.9995,53.9995,0.0,False,,,PSC-SKU-BIKE-ROAD-001-20260713,,SKU-BIKE-ROAD-001,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,ROAD-OP-040,ROAD-OP-050,ADVISORY_DRAW_FOR_OPERATION,53.9995,0.0,53.9995,0.0,0.0,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00141,141,2026-08-26T13:47,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260713-ROAD-OP-050-WIP-ROAD-QC-PASSED,2026-08-26T13:47,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-ROAD-001-20260713,,SKU-BIKE-ROAD-001,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,ROAD-OP-050,ROAD-OP-060,ADVISORY_PRODUCTION_TO_BUFFER,0.0,60.0,0.0,0.0,60.0,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00142,142,2026-08-26T13:47,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260713-ROAD-OP-050-WIP-ROAD-QC-PASSED,2026-08-26T13:47,FIFO,60.0,60.0,0.0,False,,,PSC-SKU-BIKE-ROAD-001-20260713,,SKU-BIKE-ROAD-001,WIP-ROAD-QC-PASSED,BUF-ROAD-QC,ROAD-OP-050,ROAD-OP-060,ADVISORY_DRAW_FOR_OPERATION,60.0,0.0,60.0,0.0,0.0,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00143,143,2026-08-27T11:19,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260727-MT-OP-020-WIP-MT-FORK-READY,2026-08-27T11:19,,0.0,0.0,42.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-FORK-READY,BUF-MT-FORK,MT-OP-020,MT-OP-050,ADVISORY_PRODUCTION_TO_BUFFER,53.0,42.0,0.0,0.0,95.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00144,144,2026-08-27T13:30,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260727-MT-OP-040-WIP-MT-BRAKE-SET-READY,2026-08-27T13:30,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-BRAKE-SET-READY,BUF-MT-BRAKE,MT-OP-040,MT-OP-050,ADVISORY_PRODUCTION_TO_BUFFER,60.0,60.0,0.0,0.0,120.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00145,145,2026-08-28T08:13,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260803-MT-OP-010-WIP-MT-FRAME-TO-FORK,2026-08-28T08:13,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-MT-001-20260803,,SKU-BIKE-MT-001,WIP-MT-FRAME-TO-FORK,BUF-MT-FRAME-FORK,MT-OP-010,MT-OP-020,ADVISORY_PRODUCTION_TO_BUFFER,0.0,60.0,0.0,0.0,60.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00146,146,2026-08-28T08:13,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260803-MT-OP-010-WIP-MT-FRAME-TO-WHEEL,2026-08-28T08:13,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-MT-001-20260803,,SKU-BIKE-MT-001,WIP-MT-FRAME-TO-WHEEL,BUF-MT-FRAME-WHEEL,MT-OP-010,MT-OP-030,ADVISORY_PRODUCTION_TO_BUFFER,20.0,60.0,0.0,0.0,80.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00147,147,2026-08-28T08:13,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260803-MT-OP-010-WIP-MT-FRAME-TO-BRAKE,2026-08-28T08:13,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-MT-001-20260803,,SKU-BIKE-MT-001,WIP-MT-FRAME-TO-BRAKE,BUF-MT-FRAME-BRAKE,MT-OP-010,MT-OP-040,ADVISORY_PRODUCTION_TO_BUFFER,14.0,60.0,0.0,0.0,74.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00148,148,2026-08-28T14:26,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260727-MT-OP-030-WIP-MT-WHEEL-SET-READY,2026-08-28T14:26,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,MT-OP-030,MT-OP-050,ADVISORY_PRODUCTION_TO_BUFFER,60.0,60.0,0.0,0.0,120.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00149,149,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-050-WIP-MT-FINAL-ASSEMBLY-READY,2026-09-02T13:44,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,MT-OP-050,MT-OP-060,ADVISORY_PRODUCTION_TO_BUFFER,0.0,60.0,0.0,0.0,60.0,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00150,150,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-050-WIP-MT-FINAL-ASSEMBLY-READY,2026-09-02T13:44,FIFO,60.0,60.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-FINAL-ASSEMBLY-READY,BUF-MT-ASM,MT-OP-050,MT-OP-060,ADVISORY_DRAW_FOR_OPERATION,60.0,0.0,60.0,0.0,0.0,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00151,151,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260706-ROAD-OP-020-WIP-ROAD-WHEEL-SET-READY,2026-07-17T13:08,FIFO,20.0,20.0,0.0,False,,,PSC-SKU-BIKE-ROAD-001-20260720,,SKU-BIKE-ROAD-001,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,ROAD-OP-020,ROAD-OP-040,ADVISORY_DRAW_FOR_OPERATION,120.0,0.0,20.0,0.0,100.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00152,152,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260713-ROAD-OP-020-WIP-ROAD-WHEEL-SET-READY,2026-08-05T11:36,FIFO,46.0005,40.0,6.0005,False,,,PSC-SKU-BIKE-ROAD-001-20260720,,SKU-BIKE-ROAD-001,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,ROAD-OP-020,ROAD-OP-040,ADVISORY_DRAW_FOR_OPERATION,100.0,0.0,40.0,0.0,60.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00153,153,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260706-ROAD-OP-030-WIP-ROAD-BRAKE-SET-READY,2026-07-16T09:59,FIFO,18.0,18.0,0.0,False,,,PSC-SKU-BIKE-ROAD-001-20260720,,SKU-BIKE-ROAD-001,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,ROAD-OP-030,ROAD-OP-040,ADVISORY_DRAW_FOR_OPERATION,120.0,0.0,18.0,0.0,102.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00154,154,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260713-ROAD-OP-030-WIP-ROAD-BRAKE-SET-READY,2026-08-04T13:35,FIFO,48.0005,42.0,6.0005,False,,,PSC-SKU-BIKE-ROAD-001-20260720,,SKU-BIKE-ROAD-001,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,ROAD-OP-030,ROAD-OP-040,ADVISORY_DRAW_FOR_OPERATION,102.0,0.0,42.0,0.0,60.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00155,155,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260720-ROAD-OP-010-WIP-ROAD-FRAME-TO-WHEEL,2026-08-04T14:23,FIFO,26.0005,26.0005,0.0,False,,,PSC-SKU-BIKE-ROAD-001-20260727,,SKU-BIKE-ROAD-001,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,ROAD-OP-010,ROAD-OP-020,ADVISORY_DRAW_FOR_OPERATION,80.0,0.0,26.0005,0.0,53.9995,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00156,156,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-010-WIP-ROAD-FRAME-TO-WHEEL,2026-08-19T11:23,FIFO,53.9995,33.9995,20.0,False,,,PSC-SKU-BIKE-ROAD-001-20260727,,SKU-BIKE-ROAD-001,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,ROAD-OP-010,ROAD-OP-020,ADVISORY_DRAW_FOR_OPERATION,53.9995,0.0,33.9995,0.0,20.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00157,157,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260720-ROAD-OP-010-WIP-ROAD-FRAME-TO-BRAKE,2026-08-04T14:23,FIFO,24.0005,24.0005,0.0,False,,,PSC-SKU-BIKE-ROAD-001-20260727,,SKU-BIKE-ROAD-001,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,ROAD-OP-010,ROAD-OP-030,ADVISORY_DRAW_FOR_OPERATION,78.0,0.0,24.0005,0.0,53.9995,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00158,158,2026-09-02T13:44,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-010-WIP-ROAD-FRAME-TO-BRAKE,2026-08-19T11:23,FIFO,53.9995,35.9995,18.0,False,,,PSC-SKU-BIKE-ROAD-001-20260727,,SKU-BIKE-ROAD-001,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,ROAD-OP-010,ROAD-OP-030,ADVISORY_DRAW_FOR_OPERATION,53.9995,0.0,35.9995,0.0,18.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00159,159,2026-09-07T13:35,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-030-WIP-ROAD-BRAKE-SET-READY,2026-09-07T13:35,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-ROAD-001-20260727,,SKU-BIKE-ROAD-001,WIP-ROAD-BRAKE-SET-READY,BUF-ROAD-BRAKE,ROAD-OP-030,ROAD-OP-040,ADVISORY_PRODUCTION_TO_BUFFER,60.0,60.0,0.0,0.0,120.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00160,160,2026-09-07T14:47,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-060-WIP-MT-QC-PASSED,2026-09-07T14:47,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-QC-PASSED,BUF-MT-QC,MT-OP-060,MT-OP-070,ADVISORY_PRODUCTION_TO_BUFFER,0.0,60.0,0.0,0.0,60.0,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00161,161,2026-09-07T14:47,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-060-WIP-MT-QC-PASSED,2026-09-07T14:47,FIFO,60.0,60.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260720,,SKU-BIKE-MT-001,WIP-MT-QC-PASSED,BUF-MT-QC,MT-OP-060,MT-OP-070,ADVISORY_DRAW_FOR_OPERATION,60.0,0.0,60.0,0.0,0.0,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00162,162,2026-09-07T15:12,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-010-WIP-ROAD-FRAME-TO-WHEEL,2026-09-07T15:12,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-ROAD-001-20260817,,SKU-BIKE-ROAD-001,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,ROAD-OP-010,ROAD-OP-020,ADVISORY_PRODUCTION_TO_BUFFER,20.0,60.0,0.0,0.0,80.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00163,163,2026-09-07T15:12,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260817-ROAD-OP-010-WIP-ROAD-FRAME-TO-BRAKE,2026-09-07T15:12,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-ROAD-001-20260817,,SKU-BIKE-ROAD-001,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,ROAD-OP-010,ROAD-OP-030,ADVISORY_PRODUCTION_TO_BUFFER,18.0,60.0,0.0,0.0,78.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00164,164,2026-09-08T08:15,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-010-WIP-ROAD-FRAME-TO-WHEEL,2026-09-08T08:15,,0.0,0.0,0.0,False,,,PSC-SKU-BIKE-ROAD-001-20260803,,SKU-BIKE-ROAD-001,WIP-ROAD-FRAME-TO-WHEEL,BUF-ROAD-FRAME-WHEEL,ROAD-OP-010,ROAD-OP-020,ADVISORY_PRODUCTION_TO_BUFFER,80.0,60.0,0.0,60.0,80.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00165,165,2026-09-08T08:15,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260803-ROAD-OP-010-WIP-ROAD-FRAME-TO-BRAKE,2026-09-08T08:15,,0.0,0.0,2.0,False,,,PSC-SKU-BIKE-ROAD-001-20260803,,SKU-BIKE-ROAD-001,WIP-ROAD-FRAME-TO-BRAKE,BUF-ROAD-FRAME-BRAKE,ROAD-OP-010,ROAD-OP-030,ADVISORY_PRODUCTION_TO_BUFFER,78.0,60.0,0.0,58.0,80.0,80.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00166,166,2026-09-08T14:07,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260727-ROAD-OP-020-WIP-ROAD-WHEEL-SET-READY,2026-09-08T14:07,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-ROAD-001-20260727,,SKU-BIKE-ROAD-001,WIP-ROAD-WHEEL-SET-READY,BUF-ROAD-WHEEL,ROAD-OP-020,ROAD-OP-040,ADVISORY_PRODUCTION_TO_BUFFER,60.0,60.0,0.0,0.0,120.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00167,167,2026-09-11T08:39,LOT-ALT-BASELINE-PSC-SKU-BIKE-ROAD-001-20260720-ROAD-OP-040-WIP-ROAD-FINAL-ASSEMBLY-READY,2026-09-11T08:39,,0.0,0.0,60.0,False,,,PSC-SKU-BIKE-ROAD-001-20260720,,SKU-BIKE-ROAD-001,WIP-ROAD-FINAL-ASSEMBLY-READY,BUF-ROAD-ASM,ROAD-OP-040,ROAD-OP-050,ADVISORY_PRODUCTION_TO_BUFFER,0.0,60.0,0.0,0.0,60.0,60.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00168,168,2026-09-11T08:39,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-020-WIP-MT-FORK-READY,2026-08-13T14:46,FIFO,53.0,53.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-FORK-READY,BUF-MT-FORK,MT-OP-020,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,95.0,0.0,53.0,0.0,42.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00169,169,2026-09-11T08:39,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260727-MT-OP-020-WIP-MT-FORK-READY,2026-08-27T11:19,FIFO,42.0,7.0,35.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-FORK-READY,BUF-MT-FORK,MT-OP-020,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,42.0,0.0,7.0,0.0,35.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00170,170,2026-09-11T08:39,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260713-MT-OP-030-WIP-MT-WHEEL-SET-READY,2026-07-24T11:58,FIFO,18.0,18.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,MT-OP-030,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,120.0,0.0,18.0,0.0,102.0,120.0,0.0,BALANCED,True,True
PHASE4-MPS-20260721170405,ALT-BASELINE,SWIP-ALT-BASELINE-00171,171,2026-09-11T08:39,LOT-ALT-BASELINE-PSC-SKU-BIKE-MT-001-20260720-MT-OP-030-WIP-MT-WHEEL-SET-READY,2026-08-12T11:38,FIFO,42.0,42.0,0.0,False,,,PSC-SKU-BIKE-MT-001-20260727,,SKU-BIKE-MT-001,WIP-MT-WHEEL-SET-READY,BUF-MT-WHEEL,MT-OP-030,MT-OP-050,ADVISORY_DRAW_FOR_OPERATION,102.0,0.0,42.0,0.0,60.0,120.0,0.0,BALANCED,True,True
