planning_run_id,period_start,period_end,finished_sku,finished_product_name,operation_id,operation_sequence,operation_name,workstation_id,planned_production_qty,setup_time_minutes,run_time_minutes_per_unit,move_time_minutes,required_setup_hours,required_run_hours,required_move_hours,total_required_hours,can_run_in_parallel_flag,parallel_group_id,join_required_before_next_flag,advisory_only_flag
PHASE4-MPS-20260711131832,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,53.9995,6,14,4,0.1,12.599883333333333,3.5999666666666665,16.29985,False,,False,True
PHASE4-MPS-20260711131832,2026-06-29,2026-07-05,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,53.9995,5,12,3,0.08333333333333333,10.7999,2.699975,13.583208333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.0098,20,18,5,0.3333333333333333,29.70294,8.250816666666667,38.28709,False,,False,True
PHASE4-MPS-20260711131832,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.0098,12,22,5,0.2,36.30359333333333,8.250816666666667,44.75441,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.0098,10,16,5,0.16666666666666666,26.40261333333333,8.250816666666667,34.820096666666664,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.0098,18,34,6,0.3,56.10555333333333,9.90098,66.30653333333333,False,,True,True
PHASE4-MPS-20260711131832,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.0098,6,14,4,0.1,23.102286666666664,6.600653333333333,29.80294,False,,False,True
PHASE4-MPS-20260711131832,2026-07-06,2026-07-12,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.0098,5,12,3,0.08333333333333333,19.80196,4.95049,24.83578333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-07-13,2026-07-19,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-07-20,2026-07-26,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-07-27,2026-08-02,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-08-03,2026-08-09,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-08-10,2026-08-16,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-08-17,2026-08-23,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-08-24,2026-08-30,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-08-31,2026-09-06,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-09-07,2026-09-13,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-09-14,2026-09-20,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,99.414,20,18,5,0.3333333333333333,29.8242,8.2845,38.442033333333335,False,,False,True
PHASE4-MPS-20260711131832,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,99.414,12,22,5,0.2,36.451800000000006,8.2845,44.93630000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,99.414,10,16,5,0.16666666666666666,26.5104,8.2845,34.96156666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,99.414,18,34,6,0.3,56.3346,9.9414,66.576,False,,True,True
PHASE4-MPS-20260711131832,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,99.414,6,14,4,0.1,23.1966,6.6276,29.924200000000003,False,,False,True
PHASE4-MPS-20260711131832,2026-09-21,2026-09-27,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,99.414,5,12,3,0.08333333333333333,19.8828,4.9707,24.936833333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-010,10,Frame Preparation,WS-FRAME-PREP,14.202,20,18,5,0.3333333333333333,4.2606,1.1835,5.777433333333333,False,,False,True
PHASE4-MPS-20260711131832,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-020,20,Wheel Subassembly,WS-WHEEL-SUB,14.202,12,22,5,0.2,5.207400000000001,1.1835,6.590900000000001,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-030,30,Brake Subassembly,WS-BRAKE-SUB,14.202,10,16,5,0.16666666666666666,3.7872,1.1835,5.137366666666667,True,ROAD-PG-01,False,True
PHASE4-MPS-20260711131832,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-040,40,Final Assembly,WS-FINAL-ASM,14.202,18,34,6,0.3,8.0478,1.4202000000000001,9.768,False,,True,True
PHASE4-MPS-20260711131832,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-050,50,Final Quality Control,WS-QC,14.202,6,14,4,0.1,3.3138,0.9468,4.3606,False,,False,True
PHASE4-MPS-20260711131832,2026-09-28,2026-10-04,SKU-BIKE-ROAD-001,Road Bike,ROAD-OP-060,60,Packaging,WS-PACK,14.202,5,12,3,0.08333333333333333,2.8404000000000003,0.7101000000000001,3.633833333333334,False,,False,True
